timestamp,episode,duration_seconds,total_steps,total_reward,mario_x_final,mario_x_max,level_completed,death_cause,lives_remaining,score,coins_collected,enemies_killed,powerups_collected,time_remaining,completion_percentage,average_reward_per_step,max_q_value,min_q_value,exploration_actions,exploitation_actions
2026-03-25T18:42:09.531146,110,6.103030443191528,363,1.6999999999999433,70,70,False,stuck_timeout,0,0,0,0,0,0,2.20959595959596,0.004683195592286345,10.10563850402832,10.10563850402832,350,12
2026-03-25T18:42:25.681436,111,15.638863563537598,938,-3.400000000000074,101,101,False,stuck_timeout,0,0,0,0,0,0,3.1881313131313127,-0.0036247334754798233,10.10563850402832,10.10563850402832,906,31
2026-03-25T18:42:32.747204,112,6.559106826782227,390,-14.399999999999947,51,51,False,stuck_timeout,0,0,0,0,0,0,1.6098484848484849,-0.03692307692307679,10.10563850402832,10.10563850402832,376,13
2026-03-25T18:42:39.491695,113,6.229058265686035,372,-13.099999999999946,56,56,False,stuck_timeout,0,0,0,0,0,0,1.7676767676767675,-0.035215053763440717,10.10563850402832,10.10563850402832,359,12
2026-03-25T18:42:48.069539,114,8.06890082359314,486,4.299999999999914,75,75,False,stuck_timeout,0,0,0,0,0,0,2.367424242424242,0.008847736625514226,10.10563850402832,10.10563850402832,469,16
2026-03-25T18:42:57.725392,115,8.066466569900513,481,155.20000000000016,203,203,False,death,0,0,0,0,0,0,6.407828282828283,0.322661122661123,10.02928352355957,10.02928352355957,464,16
2026-03-25T18:43:18.780354,116,20.545701503753662,1231,-10.000000000000272,104,104,False,stuck_timeout,0,0,0,0,0,0,3.2828282828282833,-0.008123476848091204,10.02928352355957,10.02928352355957,1189,41
2026-03-25T18:43:24.385670,117,5.09446907043457,302,-26.90000000000003,40,40,False,stuck_timeout,0,0,0,0,0,0,1.2626262626262625,-0.0890728476821193,10.02928352355957,10.02928352355957,291,10
2026-03-25T18:43:46.008381,118,18.889351844787598,1132,143.80000000000203,232,232,False,stuck_timeout,0,0,0,0,0,0,7.3232323232323235,0.12703180212014314,10.021088600158691,10.021088600158691,1093,38
2026-03-25T18:43:57.721677,119,11.196662664413452,668,0.19999999999992543,86,86,False,stuck_timeout,0,0,0,0,0,0,2.714646464646465,0.0002994011976046788,10.021088600158691,10.021088600158691,645,22
