timestamp,episode,step,fps,memory_usage_mb,gpu_memory_mb,gpu_utilization_percent,cpu_percent,network_inference_ms,frame_processing_ms,websocket_latency_ms,disk_io_mb_per_sec,temperature_gpu_celsius,power_draw_watts
2026-03-17T09:20:34.369460,1,100,60.0,679.6484375,5583.0,17.0,0.0,0.0,0.0,0.0,14501.32568359375,39.0,0.0
2026-03-17T09:20:41.036803,1,200,60.0,679.6640625,5583.0,19.0,8.5,0.0,0.0,0.0,14621.61865234375,39.0,0.0
2026-03-17T09:20:47.659601,1,300,60.0,679.6875,5583.0,16.0,6.3,0.0,0.0,0.0,14758.07568359375,39.0,0.0
2026-03-17T09:20:54.321658,1,400,60.0,679.70703125,5583.0,15.0,8.9,0.0,0.0,0.0,14883.14990234375,39.0,0.0
2026-03-17T09:21:01.021275,1,500,60.0,679.66796875,5583.0,15.0,8.2,0.0,0.0,0.0,15009.51416015625,39.0,0.0
2026-03-17T09:21:07.667571,1,600,60.0,679.6875,5583.0,12.0,5.9,0.0,0.0,0.0,15135.20166015625,39.0,0.0
2026-03-17T09:21:14.311858,1,700,60.0,679.72265625,5583.0,16.0,7.5,0.0,0.0,0.0,15261.20263671875,39.0,0.0
2026-03-17T09:21:20.959335,1,800,60.0,679.734375,5583.0,16.0,8.9,0.0,0.0,0.0,15388.34716796875,39.0,0.0
2026-03-17T09:21:27.609674,1,900,60.0,679.7578125,5580.0,16.0,10.1,0.0,0.0,0.0,15518.76123046875,39.0,0.0
2026-03-17T09:21:34.286465,1,1000,60.0,679.78125,5580.0,16.0,9.4,0.0,0.0,0.0,15623.09326171875,39.0,0.0
2026-03-17T09:21:40.933800,1,1100,60.0,679.80078125,5580.0,18.0,9.9,0.0,0.0,0.0,15740.20263671875,39.0,0.0
2026-03-17T09:21:47.592434,1,1200,60.0,679.86328125,5580.0,16.0,7.3,0.0,0.0,0.0,15850.20654296875,39.0,0.0
2026-03-17T09:21:54.236306,1,1300,60.0,679.8671875,5580.0,17.0,7.5,0.0,0.0,0.0,15962.56201171875,39.0,0.0
2026-03-17T09:22:00.911647,1,1400,60.0,679.87890625,5580.0,15.0,8.0,0.0,0.0,0.0,16075.35595703125,39.0,0.0
2026-03-17T09:22:07.575438,1,1500,60.0,679.9296875,5580.0,17.0,7.3,0.0,0.0,0.0,16196.63330078125,39.0,0.0
2026-03-17T09:22:14.226390,1,1600,60.0,679.9296875,5580.0,17.0,7.3,0.0,0.0,0.0,16349.30908203125,39.0,0.0
2026-03-17T09:22:20.883292,1,1700,60.0,679.9453125,5580.0,16.0,7.7,0.0,0.0,0.0,16506.26611328125,39.0,0.0
2026-03-17T09:22:27.556282,1,1800,60.0,680.02734375,5580.0,16.0,11.0,0.0,0.0,0.0,16656.88330078125,39.0,0.0
2026-03-17T09:22:34.203645,1,1900,60.0,680.02734375,5580.0,19.0,8.0,0.0,0.0,0.0,16807.41064453125,39.0,0.0
2026-03-17T09:22:40.838368,1,2000,60.0,680.03125,5580.0,17.0,8.7,0.0,0.0,0.0,17025.00439453125,39.0,0.0
2026-03-17T09:22:47.528824,1,2100,60.0,680.0390625,5580.0,16.0,7.5,0.0,0.0,0.0,17225.75439453125,39.0,0.0
2026-03-17T09:22:54.165957,1,2200,60.0,680.05859375,5580.0,18.0,8.5,0.0,0.0,0.0,17363.01611328125,39.0,0.0
2026-03-17T09:23:00.836371,1,2300,60.0,680.07421875,5580.0,16.0,7.3,0.0,0.0,0.0,17506.82763671875,39.0,0.0
2026-03-17T09:23:07.501877,1,2400,60.0,680.09375,5580.0,18.0,9.6,0.0,0.0,0.0,17639.83544921875,39.0,0.0
