episode_id,timestamp,start_time,end_time,duration,max_x_reached,level_progress_percent,level_completed,lives_used,deaths,death_causes,total_reward,avg_reward_per_frame,distance_reward,completion_reward,powerup_reward,enemy_reward,score_reward,coin_reward,death_penalty,movement_penalty,stuck_penalty,score,coins_collected,enemies_killed,powerups_collected,time_remaining,frames_processed,actions_taken,avg_fps,sync_quality,status,termination_reason,curriculum_phase
11,2026-03-28T20:33:53.023077,1774748033.0230775,1774748039.1217124,6.098634958267212,67,2.11489898989899,False,0,0,,7.649999999999947,0.021191135734071876,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,361,0,59.19357404899832,1.0,terminated,stuck_timeout,exploration
12,2026-03-28T20:33:59.872263,1774748039.8722634,1774748051.1625438,11.29028034210205,248,7.828282828282829,False,0,0,,207.50000000000253,0.3074074074074112,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,675,0,59.78593795256699,1.0,terminated,stuck_timeout,exploration
13,2026-03-28T20:34:12.095351,1774748052.0953507,1774748070.2055042,18.110153436660767,213,6.723484848484848,False,0,0,,163.1000000000025,0.15046125461254842,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1084,0,59.85592578170188,1.0,terminated,stuck_timeout,exploration
14,2026-03-28T20:34:31.319828,1774748071.3198283,1774748077.4188545,6.099026203155518,55,1.7361111111111112,False,0,0,,-5.799999999999935,-0.01580381471389628,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,367,0,60.17354045964277,1.0,terminated,stuck_timeout,exploration
15,2026-03-28T20:34:38.185007,1774748078.185007,1774748086.027605,7.842597961425781,52,1.6414141414141417,False,0,0,,-18.900000000000038,-0.04029850746268665,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,469,0,59.80161195394695,1.0,terminated,stuck_timeout,exploration
16,2026-03-28T20:34:46.837017,1774748086.8370173,1774748096.4567137,9.619696378707886,208,6.565656565656567,False,0,0,,168.25000000000213,0.2926086956521776,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,575,0,59.77319630094539,1.0,terminated,stuck_timeout,exploration
17,2026-03-28T20:34:57.298047,1774748097.298047,1774748102.3089805,5.0109333992004395,40,1.2626262626262625,False,0,0,,-19.200000000000056,-0.06357615894039753,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,302,0,60.2682127142596,1.0,terminated,stuck_timeout,exploration
18,2026-03-28T20:35:03.013689,1774748103.0136888,1774748111.0162609,8.002572059631348,75,2.367424242424242,False,0,0,,14.59999999999995,0.0305439330543932,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,478,0,59.73079610382414,1.0,terminated,stuck_timeout,exploration
19,2026-03-28T20:35:11.806526,1774748111.8065262,1774748120.2100115,8.403485298156738,58,1.8308080808080809,False,0,0,,-8.299999999999939,-0.016468253968253847,5.800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,504,0,59.97511533822161,1.0,terminated,stuck_timeout,exploration
20,2026-03-28T20:35:21.035220,1774748121.0352201,1774748136.8542156,15.818995475769043,158,4.987373737373738,False,0,0,,81.85000000000075,0.08633966244725817,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,948,0,59.92795190137779,1.0,terminated,stuck_timeout,exploration
21,2026-03-28T20:35:37.864817,1774748137.864817,1774748147.7179415,9.853124618530273,98,3.0934343434343434,False,0,0,,22.149999999999736,0.037352445193928725,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,593,0,60.18395412200257,1.0,terminated,stuck_timeout,exploration
22,2026-03-28T20:35:48.716564,1774748148.7165637,1774748160.7548225,12.038258790969849,160,5.05050505050505,False,0,0,,107.45000000000066,0.14944367176634304,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,719,0,59.72624550481811,1.0,terminated,stuck_timeout,exploration
23,2026-03-28T20:36:01.701317,1774748161.7013173,1774748166.760604,5.059286594390869,40,1.2626262626262625,False,0,0,,-22.550000000000054,-0.07466887417218561,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,302,0,59.692210426430755,1.0,terminated,stuck_timeout,exploration
24,2026-03-28T20:36:07.464417,1774748167.464417,1774748196.5200582,29.055641174316406,415,13.099747474747476,False,0,0,,342.8500000000001,0.19726697353279637,41.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1738,0,59.81626733249641,1.0,terminated,stuck_timeout,exploration
25,2026-03-28T20:36:38.049451,1774748198.0494506,1774748206.1369061,8.08745551109314,71,2.241161616161616,False,0,0,,12.299999999999885,0.025571725571725334,7.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,481,0,59.47482484945203,1.0,terminated,stuck_timeout,exploration
26,2026-03-28T20:36:46.960352,1774748206.960352,1774748221.4731276,14.512775659561157,298,9.406565656565656,False,0,0,,254.9000000000035,0.2933256616800961,29.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,869,0,59.878276932331296,1.0,terminated,stuck_timeout,exploration
27,2026-03-28T20:37:02.429615,1774748222.4296145,1774748227.5664363,5.136821746826172,40,1.2626262626262625,False,0,0,,-22.35000000000007,-0.07400662251655651,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,302,0,58.79121660910138,1.0,terminated,stuck_timeout,exploration
28,2026-03-28T20:37:08.268647,1774748228.2686467,1774748240.6967294,12.428082704544067,116,3.6616161616161618,False,0,0,,43.04999999999953,0.057707774798926983,11.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,746,0,60.025348859904256,1.0,terminated,stuck_timeout,exploration
29,2026-03-28T20:37:21.695369,1774748241.695369,1774748249.5724964,7.877127408981323,59,1.8623737373737372,False,0,0,,-4.249999999999979,-0.009081196581196535,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,468,0,59.41252130394602,1.0,terminated,stuck_timeout,exploration
30,2026-03-28T20:37:30.409301,1774748250.4093006,1774748255.4261131,5.016812562942505,40,1.2626262626262625,False,0,0,,-22.100000000000072,-0.07317880794702011,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,302,0,60.19758486310047,1.0,terminated,stuck_timeout,exploration
31,2026-03-28T20:37:36.158430,1774748256.15843,1774748272.895712,16.737281799316406,330,10.416666666666668,False,0,0,,290.6999999999975,0.2901197604790394,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1002,0,59.8663517776778,1.0,terminated,stuck_timeout,exploration
32,2026-03-28T20:37:53.846035,1774748273.8460345,1774748282.3461678,8.500133275985718,48,1.5151515151515151,False,0,0,,-24.050000000000047,-0.04706457925636017,4.800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,511,0,60.11670445728886,1.0,terminated,stuck_timeout,exploration
33,2026-03-28T20:38:03.179825,1774748283.1798248,1774748289.0326953,5.852870464324951,41,1.2941919191919191,False,0,0,,-21.099999999999987,-0.06028571428571425,4.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,350,0,59.799717443493385,1.0,terminated,stuck_timeout,exploration
34,2026-03-28T20:38:09.834507,1774748289.834507,1774748296.601925,6.767417907714844,40,1.2626262626262625,False,0,0,,-19.600000000000037,-0.048635235732010014,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,403,0,59.55003895068764,1.0,terminated,stuck_timeout,exploration
35,2026-03-28T20:38:17.351920,1774748297.3519201,1774748302.0269132,4.67499303817749,268,8.45959595959596,False,0,0,,262.45000000000067,0.9440647482014413,26.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,278,0,59.46532919509462,1.0,failed,death,exploration
36,2026-03-28T20:38:22.777802,1774748302.7778018,1774748311.8538241,9.076022386550903,68,2.146464646464646,False,0,0,,9.399999999999917,0.017311233885819368,6.800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,543,0,59.82797054408241,1.0,terminated,stuck_timeout,exploration
37,2026-03-28T20:38:32.690842,1774748312.6908417,1774748323.8363674,11.145525693893433,69,2.178030303030303,False,0,0,,-9.449999999999912,-0.014231927710843242,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,664,0,59.57547613602485,1.0,terminated,stuck_timeout,exploration
38,2026-03-28T20:38:44.710714,1774748324.710714,1774748332.1353693,7.424655199050903,48,1.5151515151515151,False,0,0,,-17.50000000000001,-0.03932584269662924,4.800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,445,0,59.93544320507766,1.0,terminated,stuck_timeout,exploration
39,2026-03-28T20:38:52.984229,1774748332.9842286,1774748344.3733644,11.389135837554932,71,2.241161616161616,False,0,0,,10.799999999999972,0.015905743740795248,7.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,679,0,59.61821947553227,1.0,terminated,stuck_timeout,exploration
40,2026-03-28T20:39:05.244413,1774748345.2444131,1774748350.3773582,5.1329450607299805,40,1.2626262626262625,False,0,0,,-22.550000000000047,-0.07466887417218558,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,302,0,58.835619011486386,1.0,terminated,stuck_timeout,exploration
41,2026-03-28T20:39:11.123893,1774748351.123893,1774748356.1241398,5.00024676322937,40,1.2626262626262625,False,0,0,,-20.750000000000064,-0.06870860927152339,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,302,0,60.397019247297244,1.0,terminated,stuck_timeout,exploration
42,2026-03-28T20:39:16.906125,1774748356.906125,1774748368.6042306,11.698105573654175,254,8.017676767676768,False,0,0,,219.3000000000025,0.31239316239316595,25.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,702,0,60.00971658017906,1.0,terminated,stuck_timeout,exploration
43,2026-03-28T20:39:29.626087,1774748369.6260867,1774748375.0412202,5.415133476257324,42,1.3257575757575757,False,0,0,,-19.35000000000007,-0.05935582822085911,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,326,0,60.20165549553827,1.0,terminated,stuck_timeout,exploration
44,2026-03-28T20:39:35.803035,1774748375.8030355,1774748384.1802158,8.377180337905884,115,3.6300505050505047,False,0,0,,58.14999999999978,0.11700201207243416,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,497,0,59.327838240645946,1.0,terminated,stuck_timeout,exploration
45,2026-03-28T20:39:45.016634,1774748385.0166335,1774748397.2642758,12.247642278671265,104,3.2828282828282833,False,0,0,,35.04999999999958,0.04781718963165017,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,733,0,59.84825351051341,1.0,terminated,stuck_timeout,exploration
46,2026-03-28T20:39:58.173429,1774748398.173429,1774748408.238331,10.064902067184448,71,2.241161616161616,False,0,0,,0.20000000000001084,0.00033057851239671213,7.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,605,0,60.109874488748254,1.0,terminated,stuck_timeout,exploration
47,2026-03-28T20:40:09.202884,1774748409.2028844,1774748420.2015517,10.998667240142822,144,4.545454545454546,False,0,0,,81.85000000000093,0.12458143074581572,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,657,0,59.7345101597481,1.0,terminated,stuck_timeout,exploration
48,2026-03-28T20:40:21.122901,1774748421.1229012,1774748428.5872838,7.464382648468018,55,1.7361111111111112,False,0,0,,-3.8999999999999506,-0.008705357142857032,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,448,0,60.018359333701504,1.0,terminated,stuck_timeout,exploration
49,2026-03-28T20:40:29.412814,1774748429.4128141,1774748442.765249,13.352434873580933,152,4.797979797979798,False,0,0,,93.15000000000066,0.1162921348314615,15.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,801,0,59.989058743499655,1.0,terminated,stuck_timeout,exploration
50,2026-03-28T20:40:43.731762,1774748443.7317624,1774748454.1601865,10.42842411994934,106,3.345959595959596,False,0,0,,53.049999999999585,0.08460925039872343,10.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,627,0,60.124136953786056,1.0,terminated,stuck_timeout,exploration
51,2026-03-28T20:40:55.115828,1774748455.115828,1774748471.9384732,16.82264518737793,141,4.450757575757576,False,0,0,,68.05000000000132,0.06811811811811944,14.100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,999,0,59.38424004505261,1.0,terminated,stuck_timeout,exploration
52,2026-03-28T20:41:15.020689,1774748475.0206895,1774748482.5454252,7.524735689163208,235,7.417929292929292,False,0,0,,219.50000000000088,0.48454746136865534,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,453,0,60.20145008580043,1.0,failed,death,exploration
53,2026-03-28T20:41:24.175013,1774748484.1750126,1774748489.2837558,5.108743190765381,40,1.2626262626262625,False,0,0,,-21.05000000000009,-0.06970198675496718,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,302,0,59.114343532847464,1.0,terminated,stuck_timeout,exploration
54,2026-03-28T20:41:30.260761,1774748490.260761,1774748496.0095186,5.748757600784302,47,1.4835858585858586,False,0,0,,-15.74999999999999,-0.0457848837209302,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,344,0,59.839016338602995,1.0,terminated,stuck_timeout,exploration
55,2026-03-28T20:41:36.921012,1774748496.9210117,1774748501.9468167,5.0258049964904785,40,1.2626262626262625,False,0,0,,-22.200000000000045,-0.07350993377483458,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,302,0,60.089876191154794,1.0,terminated,stuck_timeout,exploration
56,2026-03-28T20:41:42.870511,1774748502.8705108,1774748509.6318696,6.761358737945557,81,2.556818181818182,False,0,0,,24.999999999999645,0.06172839506172752,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,405,0,59.89920305915605,1.0,terminated,stuck_timeout,exploration
57,2026-03-28T20:41:50.571455,1774748510.5714548,1774748515.6214705,5.050015687942505,40,1.2626262626262625,False,0,0,,-23.800000000000097,-0.07880794701986787,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,302,0,59.80179442235394,1.0,terminated,stuck_timeout,exploration
58,2026-03-28T20:41:56.481966,1774748516.4819655,1774748525.0405731,8.558607578277588,55,1.7361111111111112,False,0,0,,-6.249999999999931,-0.012135922330096954,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,515,0,60.17333956368207,1.0,terminated,stuck_timeout,exploration
59,2026-03-28T20:42:06.061099,1774748526.0610986,1774748532.3777137,6.316615104675293,50,1.5782828282828283,False,0,0,,-12.799999999999976,-0.03422459893048122,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,374,0,59.20892658524989,1.0,terminated,stuck_timeout,exploration
60,2026-03-28T20:42:13.325129,1774748533.3251286,1774748544.150408,10.825279474258423,193,6.092171717171717,False,0,0,,162.6500000000011,0.25217054263566063,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,645,0,59.58275733515741,1.0,failed,death,exploration
61,2026-03-28T20:42:25.966983,1774748545.9669833,1774748552.3194764,6.352493047714233,51,1.6098484848484849,False,0,0,,-9.94999999999995,-0.02639257294429695,5.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,377,0,59.34677884230867,1.0,terminated,stuck_timeout,exploration
62,2026-03-28T20:42:33.281146,1774748553.281146,1774748570.3948684,17.113722324371338,301,9.501262626262626,False,0,0,,251.70000000000266,0.2448443579766563,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1028,0,60.06875538327767,1.0,terminated,stuck_timeout,exploration
63,2026-03-28T20:42:52.896284,1774748572.8962836,1774748592.597349,19.70106530189514,594,18.75,False,0,0,,584.9499999999913,0.49614079728582805,59.400000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1179,0,59.84447957170043,1.0,terminated,stuck_timeout,exploration
64,2026-03-28T20:43:15.299364,1774748595.299364,1774748615.0317032,19.73233914375305,174,5.492424242424242,False,0,0,,97.90000000000062,0.08289585097375159,17.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1181,0,59.85098833930624,1.0,terminated,stuck_timeout,exploration
65,2026-03-28T20:43:36.498873,1774748616.4988725,1774748622.6393647,6.14049220085144,48,1.5151515151515151,False,0,0,,-13.69999999999997,-0.037534246575342385,4.800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,365,0,59.44148906326908,1.0,terminated,stuck_timeout,exploration
66,2026-03-28T20:43:43.518961,1774748623.5189612,1774748629.3721058,5.853144645690918,46,1.452020202020202,False,0,0,,-13.59999999999997,-0.03885714285714277,4.6000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,350,0,59.79691621967173,1.0,terminated,stuck_timeout,exploration
67,2026-03-28T20:43:50.305559,1774748630.3055594,1774748637.3319523,7.026392936706543,50,1.5782828282828283,False,0,0,,-12.299999999999972,-0.029146919431279554,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,422,0,60.05926565755126,1.0,terminated,stuck_timeout,exploration
68,2026-03-28T20:43:58.343508,1774748638.3435085,1774748643.402973,5.059464454650879,40,1.2626262626262625,False,0,0,,-23.700000000000095,-0.07847682119205329,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,302,0,59.690112008275605,1.0,terminated,stuck_timeout,exploration
69,2026-03-28T20:44:04.259091,1774748644.2590911,1774748650.4188566,6.1597654819488525,51,1.6098484848484849,False,0,0,,-6.399999999999971,-0.017391304347826007,5.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,368,0,59.742534204982526,1.0,terminated,stuck_timeout,exploration
70,2026-03-28T20:44:11.327824,1774748651.3278244,1774748656.4284842,5.1006598472595215,40,1.2626262626262625,False,0,0,,-20.95000000000003,-0.06937086092715242,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,302,0,59.208025832629936,1.0,terminated,stuck_timeout,exploration
71,2026-03-28T20:44:17.405860,1774748657.4058604,1774748662.5124042,5.106543779373169,40,1.2626262626262625,False,0,0,,-19.850000000000055,-0.06572847682119223,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,302,0,59.13980434670251,1.0,terminated,stuck_timeout,exploration
72,2026-03-28T20:44:23.424208,1774748663.4242082,1774748673.2961073,9.871899127960205,279,8.806818181818182,False,0,0,,251.05000000000035,0.4255084745762718,27.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,590,0,59.76560258085919,1.0,failed,death,exploration
73,2026-03-28T20:44:35.054657,1774748675.0546567,1774748680.4982862,5.443629503250122,243,7.670454545454546,False,0,0,,232.20000000000053,0.7100917431192677,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,327,0,60.070215984530996,1.0,failed,death,exploration
74,2026-03-28T20:44:41.739130,1774748681.7391303,1774748692.5699506,10.830820322036743,91,2.8724747474747474,False,0,0,,18.49999999999997,0.02854938271604934,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,648,0,59.829263225940316,1.0,terminated,stuck_timeout,exploration
75,2026-03-28T20:44:53.693077,1774748693.6930768,1774748703.4095356,9.716458797454834,80,2.525252525252525,False,0,0,,19.79999999999984,0.033904109589040825,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,584,0,60.10420176463622,1.0,terminated,stuck_timeout,exploration
76,2026-03-28T20:45:04.503910,1774748704.5039096,1774748710.2097254,5.70581579208374,52,1.6414141414141417,False,0,0,,-10.349999999999945,-0.03053097345132727,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,339,0,59.413064205530304,1.0,terminated,stuck_timeout,exploration
77,2026-03-28T20:45:11.082991,1774748711.082991,1774748717.3358877,6.252896785736084,43,1.3573232323232325,False,0,0,,-19.900000000000052,-0.053066666666666804,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,375,0,59.97220374010306,1.0,terminated,stuck_timeout,exploration
78,2026-03-28T20:45:18.286868,1774748718.2868676,1774748730.5678298,12.280962228775024,193,6.092171717171717,False,0,0,,129.65000000000128,0.17711748633879956,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,732,0,59.60445007190727,1.0,terminated,stuck_timeout,exploration
79,2026-03-28T20:45:31.723260,1774748731.7232604,1774748738.7558715,7.032611131668091,110,3.4722222222222223,False,0,0,,58.349999999999966,0.1382701421800947,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,422,0,60.006161594762354,1.0,terminated,stuck_timeout,exploration
80,2026-03-28T20:45:39.717505,1774748739.7175052,1774748749.0320823,9.314577102661133,69,2.178030303030303,False,0,0,,6.799999999999912,0.012142857142856985,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,560,0,60.12081856512955,1.0,terminated,stuck_timeout,exploration
81,2026-03-28T20:45:50.789056,1774748750.789056,1774748756.0843863,5.295330286026001,42,1.3257575757575757,False,0,0,,-19.35000000000007,-0.061428571428571645,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,315,0,59.486374406382645,1.0,terminated,stuck_timeout,exploration
82,2026-03-28T20:45:57.006272,1774748757.0062723,1774748788.474811,31.468538761138916,438,13.825757575757574,False,0,0,,397.7499999999938,0.2108960763520646,43.800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1886,0,59.93287499987309,1.0,terminated,stuck_timeout,exploration
83,2026-03-28T20:46:33.168549,1774748793.1685486,1774748798.2086985,5.040149927139282,40,1.2626262626262625,False,0,0,,-20.500000000000014,-0.0678807947019868,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,302,0,59.91885248767013,1.0,terminated,stuck_timeout,exploration
84,2026-03-28T20:46:39.172729,1774748799.1727288,1774748816.5839996,17.4112708568573,435,13.731060606060606,False,0,0,,413.549999999995,0.3968809980806094,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1042,0,59.84629201202829,1.0,terminated,stuck_timeout,exploration
85,2026-03-28T20:46:59.169040,1774748819.16904,1774748824.236352,5.067312002182007,40,1.2626262626262625,False,0,0,,-19.100000000000037,-0.06324503311258291,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,302,0,59.5976722708129,1.0,terminated,stuck_timeout,exploration
86,2026-03-28T20:47:05.170225,1774748825.1702254,1774748841.686572,16.51634669303894,251,7.9229797979797985,False,0,0,,196.55000000000297,0.19853535353535653,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,990,0,59.94061631179311,1.0,terminated,stuck_timeout,exploration
