timestamp,episode,step,frame_id,sync_delay_ms,desync_detected,recovery_time_ms,frame_drops,buffer_size,lua_timestamp,python_timestamp,clock_drift_ms
2026-03-16T22:29:16.195934,1,0,28,0.9980201721191406,False,0.0,0,1,1773718156195,1773718156195,0
2026-03-16T22:29:22.910629,1,100,428,8.445501327514648,False,0.0,0,1,1773718162910,1773718162910,0
2026-03-16T22:29:29.580392,1,200,828,4.871845245361328,False,0.0,0,1,1773718169580,1773718169580,0
2026-03-16T22:29:36.242647,1,300,1228,5.6247711181640625,False,0.0,0,1,1773718176242,1773718176242,0
2026-03-16T22:29:42.922576,1,400,1628,6.888389587402344,False,0.0,0,1,1773718182922,1773718182922,0
2026-03-16T22:29:49.576352,1,500,132,2.3567676544189453,False,0.0,0,1,1773718189576,1773718189576,0
2026-03-16T22:29:56.238984,1,600,532,3.1766891479492188,False,0.0,0,1,1773718196238,1773718196238,0
2026-03-16T22:30:02.898096,1,700,932,4.176139831542969,False,0.0,0,1,1773718202898,1773718202898,0
2026-03-16T22:30:09.569507,1,800,1332,3.1785964965820312,False,0.0,0,1,1773718209569,1773718209569,0
2026-03-16T22:30:16.236313,1,900,1732,5.244731903076172,False,0.0,0,1,1773718216236,1773718216236,0
2026-03-16T22:30:22.895303,1,1000,2132,4.921913146972656,False,0.0,0,1,1773718222895,1773718222895,0
2026-03-16T22:30:29.521241,1,1100,2532,3.1862258911132812,False,0.0,0,1,1773718229521,1773718229521,0
2026-03-16T22:30:36.185496,1,1200,2932,7.931947708129883,False,0.0,0,1,1773718236185,1773718236185,0
2026-03-16T22:30:39.464716,2,0,27,1.5497207641601562,False,0.0,0,1,1773718239464,1773718239464,0
2026-03-16T22:30:46.112809,2,100,427,6.905317306518555,False,0.0,0,1,1773718246112,1773718246112,0
2026-03-16T22:30:52.780223,2,200,197,1.4166831970214844,False,0.0,0,1,1773718252780,1773718252780,0
2026-03-16T22:30:59.437292,2,300,597,3.1633377075195312,False,0.0,0,1,1773718259437,1773718259437,0
2026-03-16T22:31:06.095959,2,400,997,5.904674530029297,False,0.0,0,1,1773718266095,1773718266095,0
2026-03-16T22:31:12.752761,2,500,1397,7.489204406738281,False,0.0,0,1,1773718272752,1773718272752,0
2026-03-16T22:31:19.408068,2,600,1797,7.602453231811523,False,0.0,0,1,1773718279408,1773718279408,0
2026-03-16T22:31:26.062966,2,700,2197,6.743431091308594,False,0.0,0,1,1773718286062,1773718286062,0
2026-03-16T22:31:32.730963,2,800,72,1.672506332397461,False,0.0,0,1,1773718292730,1773718292730,0
2026-03-16T22:31:39.390627,2,900,472,6.674051284790039,False,0.0,0,1,1773718299390,1773718299390,0
2026-03-16T22:31:46.043077,2,1000,872,2.993345260620117,False,0.0,0,1,1773718306043,1773718306043,0
2026-03-16T22:31:52.703125,2,1100,1272,7.370948791503906,False,0.0,0,1,1773718312703,1773718312703,0
2026-03-16T22:31:59.371082,2,1200,179,2.0482540130615234,False,0.0,0,1,1773718319371,1773718319371,0
2026-03-16T22:32:06.101500,2,1300,579,7.304191589355469,False,0.0,0,1,1773718326101,1773718326101,0
2026-03-16T22:32:12.729521,2,1400,979,3.426790237426758,False,0.0,0,1,1773718332729,1773718332729,0
2026-03-16T22:32:19.378597,2,1500,1379,1.100778579711914,False,0.0,0,1,1773718339378,1773718339378,0
2026-03-16T22:32:26.031967,2,1600,1779,4.757404327392578,False,0.0,0,1,1773718346031,1773718346031,0
2026-03-16T22:32:27.041867,3,0,28,1.54876708984375,False,0.0,0,1,1773718347041,1773718347041,0
2026-03-16T22:32:33.717836,3,100,428,6.509542465209961,False,0.0,0,1,1773718353717,1773718353717,0
2026-03-16T22:32:40.391105,3,200,828,7.664918899536133,False,0.0,0,1,1773718360391,1773718360391,0
2026-03-16T22:32:47.058898,3,300,226,3.194570541381836,False,0.0,0,1,1773718367058,1773718367058,0
2026-03-16T22:32:53.735611,3,400,626,5.470037460327148,False,0.0,0,1,1773718373735,1773718373735,0
2026-03-16T22:33:00.390856,3,500,1026,5.599737167358398,False,0.0,0,1,1773718380390,1773718380390,0
2026-03-16T22:33:07.044566,3,600,1426,5.905628204345703,False,0.0,0,1,1773718387044,1773718387044,0
2026-03-16T22:33:13.896667,4,0,26,1.992940902709961,False,0.0,0,1,1773718393896,1773718393896,0
2026-03-16T22:33:20.559199,4,100,426,7.497549057006836,False,0.0,0,1,1773718400559,1773718400559,0
2026-03-16T22:33:27.226067,4,200,826,2.8688907623291016,False,0.0,0,1,1773718407226,1773718407226,0
2026-03-16T22:33:33.881596,4,300,1226,3.8611888885498047,False,0.0,0,1,1773718413881,1773718413881,0
2026-03-16T22:33:40.556265,4,400,1626,4.616498947143555,False,0.0,0,1,1773718420556,1773718420556,0
2026-03-16T22:33:47.212455,4,500,2026,5.468845367431641,False,0.0,0,1,1773718427212,1773718427212,0
2026-03-16T22:33:53.868422,4,600,2426,6.610870361328125,False,0.0,0,1,1773718433868,1773718433868,0
2026-03-16T22:34:00.539751,4,700,2826,4.998207092285156,False,0.0,0,1,1773718440539,1773718440539,0
2026-03-16T22:34:07.191956,4,800,3226,3.4456253051757812,False,0.0,0,1,1773718447191,1773718447191,0
2026-03-16T22:34:13.850846,4,900,3626,5.736351013183594,False,0.0,0,1,1773718453850,1773718453850,0
2026-03-16T22:34:20.505778,4,1000,4026,3.7953853607177734,False,0.0,0,1,1773718460505,1773718460505,0
2026-03-16T22:34:27.163208,4,1100,4426,6.238698959350586,False,0.0,0,1,1773718467163,1773718467163,0
2026-03-16T22:34:33.821457,4,1200,4826,9.370088577270508,False,0.0,0,1,1773718473821,1773718473821,0
2026-03-16T22:34:40.473741,4,1300,5226,5.366802215576172,False,0.0,0,1,1773718480473,1773718480473,0
2026-03-16T22:34:47.126719,4,1400,5626,3.8309097290039062,False,0.0,0,1,1773718487126,1773718487126,0
2026-03-16T22:34:53.782734,4,1500,6026,4.628419876098633,False,0.0,0,1,1773718493782,1773718493782,0
2026-03-16T22:35:00.441035,4,1600,6426,5.262613296508789,False,0.0,0,1,1773718500441,1773718500441,0
2026-03-16T22:35:07.142651,4,1700,6826,6.704092025756836,False,0.0,0,1,1773718507142,1773718507142,0
2026-03-16T22:35:13.797143,4,1800,7226,8.45479965209961,False,0.0,0,1,1773718513797,1773718513797,0
2026-03-16T22:35:20.444192,4,1900,7626,7.099390029907227,False,0.0,0,1,1773718520444,1773718520444,0
2026-03-16T22:35:27.126391,4,2000,8026,4.326581954956055,False,0.0,0,1,1773718527126,1773718527126,0
2026-03-16T22:35:33.789704,4,2100,8426,6.031513214111328,False,0.0,0,1,1773718533789,1773718533789,0
2026-03-16T22:35:40.442889,4,2200,8826,6.583452224731445,False,0.0,0,1,1773718540442,1773718540442,0
2026-03-16T22:35:47.100696,4,2300,9226,3.4558773040771484,False,0.0,0,1,1773718547100,1773718547100,0
2026-03-16T22:35:53.777507,4,2400,9626,4.184961318969727,False,0.0,0,1,1773718553777,1773718553777,0
2026-03-16T22:35:54.779306,5,0,27,2.3064613342285156,False,0.0,0,1,1773718554779,1773718554779,0
2026-03-16T22:36:01.437406,5,100,427,3.9021968841552734,False,0.0,0,1,1773718561437,1773718561437,0
2026-03-16T22:36:08.095158,5,200,827,4.695653915405273,False,0.0,0,1,1773718568095,1773718568095,0
2026-03-16T22:36:14.750649,5,300,1227,4.862070083618164,False,0.0,0,1,1773718574750,1773718574750,0
2026-03-16T22:36:21.421382,5,400,1627,4.572153091430664,False,0.0,0,1,1773718581421,1773718581421,0
2026-03-16T22:36:28.075756,5,500,2027,3.213644027709961,False,0.0,0,1,1773718588075,1773718588075,0
2026-03-16T22:36:32.956379,6,0,26,1.9347667694091797,False,0.0,0,1,1773718592956,1773718592956,0
2026-03-16T22:36:39.606171,6,100,426,3.0448436737060547,False,0.0,0,1,1773718599606,1773718599606,0
2026-03-16T22:36:46.262649,6,200,826,4.26936149597168,False,0.0,0,1,1773718606262,1773718606262,0
2026-03-16T22:36:52.920111,6,300,1226,6.980180740356445,False,0.0,0,1,1773718612920,1773718612920,0
2026-03-16T22:36:59.591191,6,400,1626,5.159854888916016,False,0.0,0,1,1773718619591,1773718619591,0
2026-03-16T22:37:06.247865,6,500,2026,5.341291427612305,False,0.0,0,1,1773718626247,1773718626247,0
2026-03-16T22:37:12.900648,6,600,2426,3.454923629760742,False,0.0,0,1,1773718632900,1773718632900,0
2026-03-16T22:37:19.556911,6,700,2826,4.509210586547852,False,0.0,0,1,1773718639556,1773718639556,0
2026-03-16T22:37:26.213800,6,800,3226,4.977226257324219,False,0.0,0,1,1773718646213,1773718646213,0
2026-03-16T22:37:32.868688,6,900,3626,4.974603652954102,False,0.0,0,1,1773718652868,1773718652868,0
2026-03-16T22:37:39.527191,6,1000,4026,6.972074508666992,False,0.0,0,1,1773718659527,1773718659527,0
2026-03-16T22:37:46.177625,6,1100,4426,2.6230812072753906,False,0.0,0,1,1773718666177,1773718666177,0
2026-03-16T22:37:52.849347,6,1200,4826,2.1393299102783203,False,0.0,0,1,1773718672849,1773718672849,0
2026-03-16T22:37:59.508118,6,1300,5226,4.722118377685547,False,0.0,0,1,1773718679508,1773718679508,0
2026-03-16T22:38:06.180773,6,1400,90,5.388736724853516,False,0.0,0,1,1773718686180,1773718686180,0
2026-03-16T22:38:12.853062,6,1500,490,5.551338195800781,False,0.0,0,1,1773718692853,1773718692853,0
2026-03-16T22:38:19.509859,6,1600,890,7.090568542480469,False,0.0,0,1,1773718699509,1773718699509,0
2026-03-16T22:38:26.162217,6,1700,1290,3.199338912963867,False,0.0,0,1,1773718706162,1773718706162,0
2026-03-16T22:38:32.817614,6,1800,1690,3.3342838287353516,False,0.0,0,1,1773718712817,1773718712817,0
2026-03-16T22:38:39.477500,6,1900,2090,7.546424865722656,False,0.0,0,1,1773718719477,1773718719477,0
2026-03-16T22:38:46.131390,6,2000,2490,4.398822784423828,False,0.0,0,1,1773718726131,1773718726131,0
2026-03-16T22:38:52.783225,6,2100,2890,1.535654067993164,False,0.0,0,1,1773718732783,1773718732783,0
