episode_id,timestamp,start_time,end_time,duration,max_x_reached,level_progress_percent,level_completed,lives_used,deaths,death_causes,total_reward,avg_reward_per_frame,distance_reward,completion_reward,powerup_reward,enemy_reward,score_reward,coin_reward,death_penalty,movement_penalty,stuck_penalty,score,coins_collected,enemies_killed,powerups_collected,time_remaining,frames_processed,actions_taken,avg_fps,sync_quality,status,termination_reason,curriculum_phase
57,2026-03-25T18:31:37.194253,1774481497.194253,1774481508.7636383,11.569385290145874,286,9.027777777777777,False,0,0,,253.09999999999997,0.3668115942028985,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,690,0,59.64016088112319,1.0,failed,death,exploration
58,2026-03-25T18:31:51.710113,1774481511.7101128,1774481529.1172676,17.40715479850769,75,2.367424242424242,False,0,0,,-18.800000000000058,-0.01802492809204224,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1043,0,59.91789077956703,1.0,terminated,stuck_timeout,exploration
59,2026-03-25T18:32:09.631368,1774481529.6313682,1774481534.6343315,5.002963304519653,40,1.2626262626262625,False,0,0,,-22.600000000000108,-0.07483443708609307,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,302,0,60.364224484152146,1.0,terminated,stuck_timeout,exploration
60,2026-03-25T18:32:15.141846,1774481535.1418457,1774481546.7541897,11.612344026565552,227,7.16540404040404,False,0,0,,178.10000000000178,0.25736994219653436,22.700000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,692,0,59.591758426801,1.0,terminated,stuck_timeout,exploration
61,2026-03-25T18:32:28.695046,1774481548.6950464,1774481557.3605165,8.665470123291016,44,1.3888888888888888,False,0,0,,-29.600000000000122,-0.05747572815534004,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,515,0,59.43128216619028,1.0,terminated,stuck_timeout,exploration
62,2026-03-25T18:32:37.875648,1774481557.875648,1774481573.587893,15.712244987487793,316,9.974747474747476,False,0,0,,259.9000000000013,0.276489361702129,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,940,0,59.825951081373454,1.0,terminated,stuck_timeout,exploration
63,2026-03-25T18:32:55.817753,1774481575.8177533,1774481586.1979187,10.380165338516235,156,4.924242424242424,False,0,0,,103.6000000000009,0.16655948553054808,15.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,622,0,59.92197423792771,1.0,terminated,stuck_timeout,exploration
64,2026-03-25T18:33:06.713556,1774481586.7135558,1774481591.7407036,5.0271477699279785,40,1.2626262626262625,False,0,0,,-20.800000000000086,-0.06887417218543075,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,302,0,60.07382591905123,1.0,terminated,stuck_timeout,exploration
65,2026-03-25T18:33:12.246071,1774481592.246071,1774481597.2960443,5.049973249435425,40,1.2626262626262625,False,0,0,,-23.700000000000045,-0.07847682119205313,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,302,0,59.80229697924893,1.0,terminated,stuck_timeout,exploration
66,2026-03-25T18:33:17.799775,1774481597.7997746,1774481629.1506903,31.350915670394897,496,15.656565656565657,False,0,0,,426.29999999999336,0.22687599787120455,49.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1879,0,59.934453581984705,1.0,terminated,stuck_timeout,exploration
67,2026-03-25T18:33:53.167308,1774481633.1673083,1774481646.2657273,13.098418951034546,223,7.039141414141414,False,0,0,,168.60000000000161,0.21423125794155223,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,787,0,60.08358741173421,1.0,terminated,stuck_timeout,exploration
68,2026-03-25T18:34:08.368215,1774481648.3682148,1774481657.277366,8.909151077270508,52,1.6414141414141417,False,0,0,,-12.89999999999997,-0.02433962264150938,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,530,0,59.48939415250952,1.0,terminated,stuck_timeout,exploration
69,2026-03-25T18:34:17.792338,1774481657.792338,1774481679.0242,21.23186206817627,222,7.007575757575757,False,0,0,,134.00000000000296,0.10518053375196465,22.200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1274,0,60.0041577092551,1.0,terminated,stuck_timeout,exploration
70,2026-03-25T18:34:41.868741,1774481681.8687413,1774481687.2771084,5.408367156982422,40,1.2626262626262625,False,0,0,,-24.100000000000108,-0.07461300309597557,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,323,0,59.722276728752384,1.0,terminated,stuck_timeout,exploration
71,2026-03-25T18:34:47.799099,1774481687.7990994,1774481699.0011084,11.202008962631226,288,9.090909090909092,False,0,0,,236.9000000000015,0.3541106128550097,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,669,0,59.721430524802884,1.0,terminated,stuck_timeout,exploration
72,2026-03-25T18:35:00.829995,1774481700.8299952,1774481711.3807616,10.550766468048096,163,5.14520202020202,False,0,0,,123.50000000000084,0.1963434022257565,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,629,0,59.61652188064833,1.0,failed,death,exploration
73,2026-03-25T18:35:11.894739,1774481711.8947387,1774481720.7850583,8.890319585800171,51,1.6098484848484849,False,0,0,,-21.600000000000048,-0.040754716981132165,5.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,530,0,59.61540469777133,1.0,terminated,stuck_timeout,exploration
74,2026-03-25T18:35:21.299177,1774481721.2991774,1774481727.1116633,5.812485933303833,268,8.45959595959596,False,0,0,,252.5,0.7318840579710145,26.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,345,0,59.3549823532908,1.0,failed,death,exploration
75,2026-03-25T18:35:28.407904,1774481728.407904,1774481737.225126,8.817222118377686,111,3.5037878787878785,False,0,0,,49.89999999999972,0.09522900763358726,11.100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,524,0,59.429148201657505,1.0,terminated,stuck_timeout,exploration
76,2026-03-25T18:35:37.741353,1774481737.741353,1774481747.4818585,9.740505456924438,112,3.535353535353535,False,0,0,,50.199999999999854,0.08640275387263315,11.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,581,0,59.64782860287525,1.0,terminated,stuck_timeout,exploration
77,2026-03-25T18:35:47.987956,1774481747.987956,1774481757.5142682,9.526312112808228,71,2.241161616161616,False,0,0,,-6.899999999999955,-0.01216931216931209,7.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,567,0,59.519359987970844,1.0,terminated,stuck_timeout,exploration
