timestamp,episode,step,fps,memory_usage_mb,gpu_memory_mb,gpu_utilization_percent,cpu_percent,network_inference_ms,frame_processing_ms,websocket_latency_ms,disk_io_mb_per_sec,temperature_gpu_celsius,power_draw_watts
2026-03-21T21:24:23.876632,2,100,60.0,11479.015625,1504.0,14.000000000000002,0.0,0.0,0.0,0.0,219511.6669921875,29.0,0.0
2026-03-21T21:24:39.755964,3,200,60.0,11501.1953125,1491.0,15.0,4.9,0.0,0.0,0.0,219548.6591796875,29.0,0.0
2026-03-21T21:24:46.403988,3,300,60.0,11523.2421875,1491.0,15.0,4.0,0.0,0.0,0.0,219549.4521484375,29.0,0.0
2026-03-21T21:24:53.069019,3,400,60.0,11545.5234375,1486.0,14.000000000000002,2.8,0.0,0.0,0.0,219550.0263671875,29.0,0.0
2026-03-21T21:44:43.773704,111,500,60.0,12169.91796875,1718.0,16.0,9.5,0.0,0.0,0.0,229524.20458984375,29.0,0.0
2026-03-21T21:44:50.435448,111,600,60.0,12192.421875,1718.0,15.0,3.5,0.0,0.0,0.0,229525.13427734375,29.0,0.0
2026-03-21T21:53:55.300261,151,700,60.0,12214.65234375,1718.0,17.0,12.6,0.0,0.0,0.0,229639.76513671875,29.0,0.0
2026-03-21T21:54:01.963773,151,800,60.0,12236.7109375,1718.0,15.0,5.4,0.0,0.0,0.0,229640.55029296875,29.0,0.0
2026-03-21T21:54:08.622371,151,900,60.0,12258.91796875,1718.0,15.0,5.4,0.0,0.0,0.0,229660.59716796875,29.0,0.0
2026-03-22T04:21:31.642114,1457,1000,60.0,12287.13671875,1745.0,15.0,13.9,0.0,0.0,0.0,236603.83447265625,29.0,0.0
2026-03-22T04:21:38.306261,1457,1100,60.0,12309.25390625,1745.0,18.0,8.0,0.0,0.0,0.0,236604.29150390625,29.0,0.0
