timestamp,episode,step,frame_id,sync_delay_ms,desync_detected,recovery_time_ms,frame_drops,buffer_size,lua_timestamp,python_timestamp,clock_drift_ms
2026-03-17T22:52:58.934508,1,0,27,0.885009765625,False,0.0,0,1,1773805978934,1773805978934,0
2026-03-17T22:53:05.650731,1,100,427,3.4554004669189453,False,0.0,0,1,1773805985650,1773805985650,0
2026-03-17T22:53:12.330171,1,200,827,4.661321640014648,False,0.0,0,1,1773805992330,1773805992330,0
2026-03-17T22:53:18.982149,1,300,1227,5.336284637451172,False,0.0,0,1,1773805998982,1773805998982,0
2026-03-17T22:53:25.641198,1,400,1627,4.979610443115234,False,0.0,0,1,1773806005641,1773806005641,0
2026-03-17T22:53:32.692893,2,0,27,3.3326148986816406,False,0.0,0,1,1773806012692,1773806012692,0
2026-03-17T22:53:39.348652,2,100,427,3.432750701904297,False,0.0,0,1,1773806019348,1773806019348,0
2026-03-17T22:53:46.004901,2,200,827,3.191232681274414,False,0.0,0,1,1773806026004,1773806026004,0
2026-03-17T22:53:52.663273,2,300,1227,5.657434463500977,False,0.0,0,1,1773806032663,1773806032663,0
2026-03-17T22:53:57.289278,3,0,27,1.5435218811035156,False,0.0,0,1,1773806037289,1773806037289,0
2026-03-17T22:54:03.943425,3,100,427,6.368875503540039,False,0.0,0,1,1773806043943,1773806043943,0
2026-03-17T22:54:10.599557,3,200,827,6.10804557800293,False,0.0,0,1,1773806050599,1773806050599,0
2026-03-17T22:54:17.255452,3,300,1227,7.169485092163086,False,0.0,0,1,1773806057255,1773806057255,0
2026-03-17T22:54:23.907157,3,400,1627,3.3185482025146484,False,0.0,0,1,1773806063907,1773806063907,0
2026-03-17T22:54:30.617557,3,500,2027,3.697633743286133,False,0.0,0,1,1773806070617,1773806070617,0
2026-03-17T22:54:37.257438,3,600,2427,3.0329227447509766,False,0.0,0,1,1773806077257,1773806077257,0
2026-03-17T22:54:43.937372,3,700,2827,6.21342658996582,False,0.0,0,1,1773806083937,1773806083937,0
2026-03-17T22:54:50.603899,3,800,3227,5.523920059204102,False,0.0,0,1,1773806090603,1773806090603,0
2026-03-17T22:54:57.259350,3,900,3627,3.535032272338867,False,0.0,0,1,1773806097259,1773806097259,0
2026-03-17T22:55:03.925476,3,1000,4027,3.0295848846435547,False,0.0,0,1,1773806103925,1773806103925,0
2026-03-17T22:55:10.585864,3,1100,4427,4.844188690185547,False,0.0,0,1,1773806110585,1773806110585,0
2026-03-17T22:55:17.241420,3,1200,4827,4.323244094848633,False,0.0,0,1,1773806117241,1773806117241,0
2026-03-17T22:55:23.895836,3,1300,5227,7.692813873291016,False,0.0,0,1,1773806123895,1773806123895,0
2026-03-17T22:55:30.553826,3,1400,5627,7.63249397277832,False,0.0,0,1,1773806130553,1773806130553,0
2026-03-17T22:55:37.225556,3,1500,6027,8.769035339355469,False,0.0,0,1,1773806137225,1773806137225,0
2026-03-17T22:55:43.869170,3,1600,6427,4.038810729980469,False,0.0,0,1,1773806143869,1773806143869,0
2026-03-17T22:55:50.517367,3,1700,6827,5.046844482421875,False,0.0,0,1,1773806150517,1773806150517,0
2026-03-17T22:55:57.197722,3,1800,7227,6.031513214111328,False,0.0,0,1,1773806157197,1773806157197,0
2026-03-17T22:56:03.850060,3,1900,7627,4.677057266235352,False,0.0,0,1,1773806163850,1773806163850,0
2026-03-17T22:56:10.529305,3,2000,8027,7.263422012329102,False,0.0,0,1,1773806170529,1773806170529,0
2026-03-17T22:56:13.410680,4,0,28,1.0235309600830078,False,0.0,0,1,1773806173410,1773806173410,0
2026-03-17T22:56:20.068878,4,100,428,5.384683609008789,False,0.0,0,1,1773806180068,1773806180068,0
2026-03-17T22:56:26.724475,4,200,828,7.370948791503906,False,0.0,0,1,1773806186724,1773806186724,0
2026-03-17T22:56:33.380641,4,300,1228,6.67119026184082,False,0.0,0,1,1773806193380,1773806193380,0
2026-03-17T22:56:40.037653,4,400,1628,8.281230926513672,False,0.0,0,1,1773806200037,1773806200037,0
2026-03-17T22:56:46.706926,4,500,2028,4.364967346191406,False,0.0,0,1,1773806206706,1773806206706,0
2026-03-17T22:56:53.362057,4,600,2428,4.446744918823242,False,0.0,0,1,1773806213362,1773806213362,0
