episode_id,timestamp,start_time,end_time,duration,max_x_reached,level_progress_percent,level_completed,lives_used,deaths,death_causes,total_reward,avg_reward_per_frame,distance_reward,completion_reward,powerup_reward,enemy_reward,score_reward,coin_reward,death_penalty,movement_penalty,stuck_penalty,score,coins_collected,enemies_killed,powerups_collected,time_remaining,frames_processed,actions_taken,avg_fps,sync_quality,status,termination_reason,curriculum_phase
11,2026-03-28T00:20:27.123283,1774675227.123283,1774675235.3141298,8.190846920013428,51,1.6098484848484849,False,0,0,,-13.249999999999957,-0.027040816326530524,5.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,490,0,59.82287360330703,1.0,terminated,stuck_timeout,exploration
12,2026-03-28T00:20:36.123097,1774675236.123097,1774675241.1906488,5.067551851272583,40,1.2626262626262625,False,0,0,,-23.400000000000087,-0.07748344370860956,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,302,0,59.59485149109241,1.0,terminated,stuck_timeout,exploration
13,2026-03-28T00:20:41.904690,1774675241.90469,1774675248.0051985,6.100508451461792,40,1.2626262626262625,False,0,0,,-23.60000000000008,-0.06501377410468341,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,363,0,59.50323696593169,1.0,terminated,stuck_timeout,exploration
14,2026-03-28T00:20:48.737336,1774675248.7373364,1774675264.608175,15.870838642120361,462,14.583333333333334,False,0,0,,447.9499999999987,0.4715263157894723,46.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,950,0,59.858210484148614,1.0,terminated,stuck_timeout,exploration
15,2026-03-28T00:21:05.671426,1774675265.6714258,1774675281.257637,15.586211204528809,106,3.345959595959596,False,0,0,,25.14999999999913,0.0269849785407716,10.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,932,0,59.79644364944787,1.0,terminated,stuck_timeout,exploration
16,2026-03-28T00:21:22.275301,1774675282.2753015,1774675292.2419508,9.966649293899536,179,5.650252525252526,False,0,0,,130.95000000000118,0.21861435726210549,17.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,599,0,60.100439208455,1.0,terminated,stuck_timeout,exploration
17,2026-03-28T00:21:33.178262,1774675293.1782618,1774675298.2214644,5.043202638626099,40,1.2626262626262625,False,0,0,,-22.750000000000085,-0.07533112582781486,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,302,0,59.88258288234731,1.0,terminated,stuck_timeout,exploration
18,2026-03-28T00:21:38.962182,1774675298.9621823,1774675307.6352158,8.673033475875854,55,1.7361111111111112,False,0,0,,-7.849999999999943,-0.01524271844660183,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,515,0,59.37945488536146,1.0,terminated,stuck_timeout,exploration
19,2026-03-28T00:21:48.475363,1774675308.475363,1774675315.6737685,7.198405504226685,62,1.9570707070707072,False,0,0,,3.650000000000016,0.008468677494199573,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,431,0,59.87437075431912,1.0,terminated,stuck_timeout,exploration
20,2026-03-28T00:21:56.471926,1774675316.4719262,1774675326.4221492,9.950222969055176,99,3.125,False,0,0,,30.14999999999946,0.05075757575757485,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,594,0,59.697154711740424,1.0,terminated,stuck_timeout,exploration
21,2026-03-28T00:22:07.274853,1774675327.2748532,1774675338.1856792,10.910825967788696,76,2.398989898989899,False,0,0,,6.499999999999969,0.010015408320493017,7.6000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,649,0,59.482206197404246,1.0,terminated,stuck_timeout,exploration
22,2026-03-28T00:22:19.117649,1774675339.1176488,1774675355.771794,16.65414524078369,304,9.595959595959595,False,0,0,,237.6500000000027,0.23884422110553036,30.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,995,0,59.74488546931745,1.0,terminated,stuck_timeout,exploration
23,2026-03-28T00:22:36.826021,1774675356.8260207,1774675367.0684185,10.242397785186768,271,8.554292929292929,False,0,0,,248.50000000000003,0.40406504065040655,27.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,615,0,60.04453379944427,1.0,failed,death,exploration
24,2026-03-28T00:22:47.979857,1774675367.979857,1774675375.5409782,7.561121225357056,44,1.3888888888888888,False,0,0,,-21.550000000000075,-0.04757174392935999,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,453,0,59.91174939515775,1.0,terminated,stuck_timeout,exploration
25,2026-03-28T00:22:56.320071,1774675376.3200715,1774675382.3167539,5.996682405471802,51,1.6098484848484849,False,0,0,,-12.099999999999966,-0.03379888268156415,5.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,358,0,59.69967655337812,1.0,terminated,stuck_timeout,exploration
26,2026-03-28T00:23:03.049932,1774675383.0499322,1774675400.783711,17.733778715133667,205,6.470959595959595,False,0,0,,123.05000000000078,0.11575729068673639,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1063,0,59.942103545752275,1.0,terminated,stuck_timeout,exploration
27,2026-03-28T00:23:21.874187,1774675401.874187,1774675414.7299085,12.855721473693848,153,4.829545454545454,False,0,0,,96.45000000000056,0.12509727626459216,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,771,0,59.97329683733944,1.0,terminated,stuck_timeout,exploration
28,2026-03-28T00:23:35.729074,1774675415.729074,1774675421.7450652,6.0159912109375,68,2.146464646464646,False,0,0,,7.200000000000043,0.019944598337950255,6.800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,361,0,60.006736602885375,1.0,terminated,stuck_timeout,exploration
29,2026-03-28T00:23:42.536391,1774675422.5363915,1774675432.2743325,9.737941026687622,183,5.776515151515151,False,0,0,,136.2000000000012,0.23442340791738592,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,581,0,59.66353651225881,1.0,terminated,stuck_timeout,exploration
30,2026-03-28T00:23:53.160784,1774675433.1607835,1774675455.0199955,21.859211921691895,434,13.69949494949495,False,0,0,,425.3999999999969,0.32498090145148734,43.400000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1309,0,59.883220158592245,1.0,terminated,stuck_timeout,exploration
31,2026-03-28T00:24:16.235595,1774675456.2355947,1774675466.3059723,10.070377588272095,156,4.924242424242424,False,0,0,,97.30000000000095,0.16135986733001817,15.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,603,0,59.87858893218169,1.0,terminated,stuck_timeout,exploration
32,2026-03-28T00:24:27.185436,1774675467.1854355,1774675477.1380093,9.952573776245117,135,4.261363636363636,False,0,0,,77.20000000000141,0.12996632996633234,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,594,0,59.683054188230585,1.0,terminated,stuck_timeout,exploration
33,2026-03-28T00:24:38.021311,1774675478.021311,1774675485.660771,7.639459848403931,52,1.6414141414141417,False,0,0,,-15.249999999999982,-0.03329694323144101,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,458,0,59.951882605376525,1.0,terminated,stuck_timeout,exploration
34,2026-03-28T00:24:46.439720,1774675486.4397204,1774675495.010845,8.57112455368042,52,1.6414141414141417,False,0,0,,-15.999999999999993,-0.031189083820662756,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,513,0,59.852122879222314,1.0,terminated,stuck_timeout,exploration
35,2026-03-28T00:24:55.880212,1774675495.880212,1774675510.8852391,15.005027055740356,578,18.244949494949495,False,0,0,,571.9999999999914,0.6362625139043285,57.800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,899,0,59.91325418210936,1.0,terminated,stuck_timeout,exploration
36,2026-03-28T00:25:11.803192,1774675511.8031924,1774675520.9826746,9.179482221603394,276,8.712121212121213,False,0,0,,255.60000000000016,0.4638838475499096,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,551,0,60.025172084679525,1.0,failed,death,exploration
37,2026-03-28T00:25:21.848648,1774675521.8486483,1774675533.6969142,11.848265886306763,71,2.241161616161616,False,0,0,,-11.24999999999995,-0.015889830508474506,7.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,708,0,59.75557999742792,1.0,terminated,stuck_timeout,exploration
38,2026-03-28T00:25:34.590522,1774675534.590522,1774675540.5705667,5.980044603347778,47,1.4835858585858586,False,0,0,,-14.299999999999986,-0.04005602240896355,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,357,0,59.6985513787209,1.0,terminated,stuck_timeout,exploration
39,2026-03-28T00:25:41.291811,1774675541.2918108,1774675557.0957272,15.803916454315186,128,4.040404040404041,False,0,0,,48.34999999999957,0.050948366701790905,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,949,0,60.048406529058816,1.0,terminated,stuck_timeout,exploration
40,2026-03-28T00:25:58.179836,1774675558.1798358,1774675570.5083137,12.32847785949707,105,3.3143939393939394,False,0,0,,36.14999999999951,0.04918367346938709,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,735,0,59.61806545597217,1.0,terminated,stuck_timeout,exploration
41,2026-03-28T00:26:11.484023,1774675571.4840229,1774675579.4555252,7.971502304077148,65,2.051767676767677,False,0,0,,6.799999999999995,0.014285714285714277,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,476,0,59.712709329148964,1.0,terminated,stuck_timeout,exploration
42,2026-03-28T00:26:20.262079,1774675580.2620788,1774675586.4886503,6.226571559906006,75,2.367424242424242,False,0,0,,17.79999999999984,0.04759358288770011,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,374,0,60.06515727021465,1.0,terminated,stuck_timeout,exploration
43,2026-03-28T00:26:27.214406,1774675587.2144065,1774675592.2179265,5.0035200119018555,40,1.2626262626262625,False,0,0,,-22.350000000000048,-0.07400662251655644,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,302,0,60.35750817057465,1.0,terminated,stuck_timeout,exploration
44,2026-03-28T00:26:32.948997,1774675592.948997,1774675601.2035115,8.254514455795288,50,1.5782828282828283,False,0,0,,-15.60000000000002,-0.031707317073170774,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,492,0,59.6037480623199,1.0,terminated,stuck_timeout,exploration
45,2026-03-28T00:26:42.015321,1774675602.015321,1774675607.045659,5.0303380489349365,40,1.2626262626262625,False,0,0,,-23.40000000000007,-0.0774834437086095,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,302,0,60.035726637485496,1.0,terminated,stuck_timeout,exploration
46,2026-03-28T00:26:47.730001,1774675607.7300014,1774675631.2152188,23.485217332839966,434,13.69949494949495,False,0,0,,404.9499999999955,0.28740241305890385,43.400000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1409,0,59.995186760727144,1.0,terminated,stuck_timeout,exploration
47,2026-03-28T00:27:12.340132,1774675632.340132,1774675647.327461,14.987329006195068,238,7.512626262626262,False,0,0,,201.15000000000057,0.22325194228634915,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,901,0,60.117449855645944,1.0,failed,death,exploration
48,2026-03-28T00:27:28.313530,1774675648.3135304,1774675653.33946,5.0259294509887695,40,1.2626262626262625,False,0,0,,-23.100000000000083,-0.07649006622516584,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,302,0,60.08838821654897,1.0,terminated,stuck_timeout,exploration
49,2026-03-28T00:27:34.063955,1774675654.0639548,1774675659.0878966,5.0239417552948,40,1.2626262626262625,False,0,0,,-21.200000000000028,-0.07019867549668883,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,302,0,60.11216186607222,1.0,terminated,stuck_timeout,exploration
50,2026-03-28T00:27:39.825238,1774675659.8252375,1774675666.5826435,6.757405996322632,51,1.6098484848484849,False,0,0,,-12.099999999999948,-0.03009950248756206,5.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,402,0,59.490283729994566,1.0,terminated,stuck_timeout,exploration
51,2026-03-28T00:27:47.347524,1774675667.3475242,1774675685.6906295,18.34310531616211,357,11.268939393939394,False,0,0,,322.0999999999993,0.2955045871559627,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1090,0,59.422872038989006,1.0,terminated,stuck_timeout,exploration
52,2026-03-28T00:28:09.704806,1774675689.7048059,1774675697.0104783,7.3056724071502686,244,7.7020202020202015,False,0,0,,227.7000000000004,0.5210526315789482,24.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,437,0,59.81653373511461,1.0,failed,death,exploration
53,2026-03-28T00:28:18.434922,1774675698.434922,1774675705.797777,7.362854957580566,48,1.5151515151515151,False,0,0,,-19.800000000000026,-0.04489795918367353,4.800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,441,0,59.89524478489965,1.0,terminated,stuck_timeout,exploration
54,2026-03-28T00:28:26.844885,1774675706.844885,1774675718.2006884,11.35580325126648,74,2.335858585858586,False,0,0,,3.4499999999999806,0.005073529411764677,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,680,0,59.88127699589737,1.0,terminated,stuck_timeout,exploration
55,2026-03-28T00:28:39.431574,1774675719.4315743,1774675724.8281019,5.396527528762817,43,1.3573232323232325,False,0,0,,-20.90000000000003,-0.06551724137931043,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,319,0,59.11208611459311,1.0,terminated,stuck_timeout,exploration
56,2026-03-28T00:28:45.768974,1774675725.7689736,1774675730.8349643,5.065990686416626,40,1.2626262626262625,False,0,0,,-21.50000000000003,-0.07119205298013255,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,302,0,59.61321658362867,1.0,terminated,stuck_timeout,exploration
57,2026-03-28T00:28:51.756099,1774675731.7560992,1774675740.295379,8.539279699325562,66,2.083333333333333,False,0,0,,1.3000000000000398,0.0025540275049116697,6.6000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,509,0,59.60690104110317,1.0,terminated,stuck_timeout,exploration
58,2026-03-28T00:29:01.341086,1774675741.341086,1774675746.4115212,5.070435285568237,40,1.2626262626262625,False,0,0,,-21.550000000000093,-0.07135761589404005,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,302,0,59.560961335917185,1.0,terminated,stuck_timeout,exploration
59,2026-03-28T00:29:07.360114,1774675747.3601143,1774675772.967694,25.607579708099365,435,13.731060606060606,False,0,0,,399.7999999999971,0.26028645833333147,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1536,0,59.98224031747061,1.0,terminated,stuck_timeout,exploration
60,2026-03-28T00:29:36.308717,1774675776.308717,1774675781.9605143,5.651797294616699,40,1.2626262626262625,False,0,0,,-21.300000000000026,-0.06320474777448079,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,337,0,59.627050021944406,1.0,terminated,stuck_timeout,exploration
61,2026-03-28T00:29:43.226905,1774675783.2269046,1774675792.9144425,9.687537908554077,75,2.367424242424242,False,0,0,,9.149999999999867,0.015721649484535853,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,582,0,60.07718426434183,1.0,terminated,stuck_timeout,exploration
62,2026-03-28T00:29:53.995086,1774675793.9950857,1774675806.7426221,12.747536420822144,155,4.892676767676768,False,0,0,,80.95000000000105,0.10637319316688706,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,761,0,59.697809433747814,1.0,terminated,stuck_timeout,exploration
63,2026-03-28T00:30:07.883264,1774675807.8832638,1774675813.393952,5.510688066482544,45,1.4204545454545454,False,0,0,,-13.799999999999983,-0.04181818181818177,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,330,0,59.88362905299375,1.0,terminated,stuck_timeout,exploration
64,2026-03-28T00:30:14.349619,1774675814.3496192,1774675823.9029965,9.553377389907837,70,2.20959595959596,False,0,0,,0.34999999999999876,0.0006108202443280956,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,573,0,59.978788297980955,1.0,terminated,stuck_timeout,exploration
65,2026-03-28T00:30:24.953326,1774675824.9533257,1774675833.9717512,9.018425464630127,279,8.806818181818182,False,0,0,,248.55000000000237,0.4637126865671686,27.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,536,0,59.433878131184734,1.0,terminated,stuck_timeout,exploration
66,2026-03-28T00:30:35.667209,1774675835.6672087,1774675843.0553164,7.388107776641846,58,1.8308080808080809,False,0,0,,-3.6999999999999886,-0.008466819221967938,5.800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,437,0,59.14911005787084,1.0,terminated,stuck_timeout,exploration
67,2026-03-28T00:30:44.057569,1774675844.0575693,1774675849.1580734,5.100504159927368,40,1.2626262626262625,False,0,0,,-17.65000000000001,-0.058443708609271554,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,302,0,59.20983309310751,1.0,terminated,stuck_timeout,exploration
68,2026-03-28T00:30:50.130904,1774675850.1309044,1774675861.1711075,11.040203094482422,78,2.462121212121212,False,0,0,,7.1999999999998945,0.010892586989409826,7.800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,661,0,59.872086984554564,1.0,terminated,stuck_timeout,exploration
69,2026-03-28T00:31:02.365252,1774675862.3652515,1774675873.56239,11.197138547897339,215,6.786616161616162,False,0,0,,158.05000000000197,0.23519345238095532,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,672,0,60.015333125103815,1.0,terminated,stuck_timeout,exploration
70,2026-03-28T00:31:15.467810,1774675875.4678097,1774675880.5208993,5.053089618682861,40,1.2626262626262625,False,0,0,,-22.500000000000096,-0.07450331125827846,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,302,0,59.765415377437805,1.0,terminated,stuck_timeout,exploration
71,2026-03-28T00:31:21.349007,1774675881.349007,1774675886.8924408,5.543433904647827,42,1.3257575757575757,False,0,0,,-20.05000000000006,-0.06094224924012177,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,329,0,59.34949449368447,1.0,terminated,stuck_timeout,exploration
72,2026-03-28T00:31:27.771108,1774675887.7711084,1774675896.8801167,9.109008312225342,106,3.345959595959596,False,0,0,,53.999999999999886,0.09890109890109869,10.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,546,0,59.940663273652405,1.0,terminated,stuck_timeout,exploration
73,2026-03-28T00:31:37.930253,1774675897.930253,1774675910.4534123,12.523159265518188,269,8.491161616161616,False,0,0,,219.50000000000216,0.2926666666666696,26.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,750,0,59.889041103636096,1.0,terminated,stuck_timeout,exploration
74,2026-03-28T00:31:52.339226,1774675912.3392265,1774675934.5016348,22.162408351898193,188,5.934343434343434,False,0,0,,119.99999999999936,0.09029345372460448,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1329,0,59.966407030225675,1.0,failed,death,exploration
75,2026-03-28T00:32:16.021434,1774675936.0214338,1774675941.106068,5.084634065628052,40,1.2626262626262625,False,0,0,,-23.450000000000077,-0.07764900662251681,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,302,0,59.39463806088022,1.0,terminated,stuck_timeout,exploration
76,2026-03-28T00:32:22.073857,1774675942.073857,1774675948.326536,6.252678871154785,42,1.3257575757575757,False,0,0,,-19.300000000000036,-0.051466666666666765,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,375,0,59.97429385506609,1.0,terminated,stuck_timeout,exploration
77,2026-03-28T00:32:29.322470,1774675949.3224697,1774675954.9481413,5.625671625137329,40,1.2626262626262625,False,0,0,,-23.25000000000004,-0.0685840707964603,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,339,0,60.259471684276384,1.0,terminated,stuck_timeout,exploration
78,2026-03-28T00:32:35.906140,1774675955.9061399,1774675967.7305183,11.824378490447998,434,13.69949494949495,False,0,0,,414.99999999999875,0.5869872701555853,43.400000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,707,0,59.7917260996957,1.0,terminated,stuck_timeout,exploration
79,2026-03-28T00:32:49.640553,1774675969.640553,1774675977.6664274,8.025874376296997,47,1.4835858585858586,False,0,0,,-15.449999999999989,-0.03238993710691822,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,477,0,59.432776746261474,1.0,terminated,stuck_timeout,exploration
80,2026-03-28T00:32:58.666714,1774675978.6667137,1774675983.682319,5.015605211257935,40,1.2626262626262625,False,0,0,,-20.950000000000014,-0.06937086092715236,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,302,0,60.212075568096225,1.0,terminated,stuck_timeout,exploration
81,2026-03-28T00:33:04.884334,1774675984.8843338,1774676009.5013673,24.6170334815979,312,9.848484848484848,False,0,0,,241.40000000000225,0.16355013550135653,31.200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1476,0,59.958483669584396,1.0,terminated,stuck_timeout,exploration
82,2026-03-28T00:33:32.677988,1774676012.6779876,1774676043.231972,30.55398440361023,434,13.69949494949495,False,0,0,,387.14999999999486,0.21109596510359588,43.400000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1834,0,60.024904633495076,1.0,terminated,stuck_timeout,exploration
83,2026-03-28T00:34:06.944736,1774676046.9447362,1774676067.7714794,20.826743125915527,135,4.261363636363636,False,0,0,,45.149999999999366,0.03623595505617927,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1246,0,59.8269250485715,1.0,terminated,stuck_timeout,exploration
84,2026-03-28T00:34:29.423872,1774676069.4238715,1774676083.7457635,14.321892023086548,140,4.41919191919192,False,0,0,,61.44999999999994,0.07170361726954486,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,857,0,59.83846258710347,1.0,terminated,stuck_timeout,exploration
85,2026-03-28T00:34:45.023323,1774676085.0233228,1774676094.459231,9.435908079147339,61,1.9255050505050504,False,0,0,,-16.299999999999986,-0.028952042628774398,6.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,563,0,59.665693569460316,1.0,terminated,stuck_timeout,exploration
86,2026-03-28T00:34:55.618134,1774676095.6181345,1774676115.4127338,19.794599294662476,309,9.753787878787879,False,0,0,,260.8500000000036,0.21938603868797613,30.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1189,0,60.06688906911131,1.0,terminated,stuck_timeout,exploration
