timestamp,episode,duration_seconds,total_steps,total_reward,mario_x_final,mario_x_max,level_completed,death_cause,lives_remaining,score,coins_collected,enemies_killed,powerups_collected,time_remaining,completion_percentage,average_reward_per_step,max_q_value,min_q_value,exploration_actions,exploitation_actions
2026-03-28T20:32:29.186037,1,19.593921899795532,1174,52.49999999999963,137,137,False,stuck_timeout,0,0,0,0,0,0,4.32449494949495,0.04471890971039151,0.0,0.0,1173,0
2026-03-28T20:32:35.317555,2,5.313151836395264,315,-25.200000000000042,42,42,False,stuck_timeout,0,0,0,0,0,0,1.3257575757575757,-0.08000000000000013,0.0,0.0,314,0
2026-03-28T20:32:47.085820,3,10.890143156051636,653,37.69999999999983,118,118,False,stuck_timeout,0,0,0,0,0,0,3.7247474747474745,0.05773353751914216,0.0,0.0,652,0
2026-03-28T20:32:52.854471,4,5.0706281661987305,302,-24.949999999999974,40,40,False,stuck_timeout,0,0,0,0,0,0,1.2626262626262625,-0.08261589403973502,0.0,0.0,301,0
2026-03-28T20:32:58.563626,5,5.014703750610352,302,-25.75000000000004,40,40,False,stuck_timeout,0,0,0,0,0,0,1.2626262626262625,-0.08526490066225179,0.0,0.0,301,0
2026-03-28T20:33:07.076360,6,7.707995891571045,460,-6.099999999999961,56,56,False,stuck_timeout,0,0,0,0,0,0,1.7676767676767675,-0.013260869565217305,0.0,0.0,458,1
2026-03-28T20:33:23.844813,7,15.79592227935791,946,-32.60000000000015,69,69,False,stuck_timeout,0,0,0,0,0,0,2.178030303030303,-0.0344608879492602,0.0,0.0,942,3
2026-03-28T20:33:35.252204,8,10.502115964889526,630,121.65000000000164,196,196,False,stuck_timeout,0,0,0,0,0,0,6.186868686868687,0.1930952380952407,0.0,0.0,627,2
2026-03-28T20:33:45.037616,9,8.96310019493103,539,208.7000000000006,242,242,False,death,0,0,0,0,0,0,7.638888888888889,0.38719851576994546,0.0,0.0,536,2
2026-03-28T20:33:52.514625,10,6.6984593868255615,397,-8.550000000000015,60,60,False,stuck_timeout,0,0,0,0,0,0,1.893939393939394,-0.02153652392947107,0.0,0.0,395,1
2026-03-28T20:33:59.365290,11,6.098135471343994,361,0.949999999999947,67,67,False,stuck_timeout,0,0,0,0,0,0,2.11489898989899,0.0026315789473682744,0.0,0.0,359,1
2026-03-28T20:34:11.592219,12,11.289695024490356,675,182.70000000000252,248,248,False,stuck_timeout,0,0,0,0,0,0,7.828282828282829,0.2706666666666704,0.0,0.0,670,4
2026-03-28T20:34:30.810796,13,18.109546184539795,1084,141.80000000000248,213,213,False,stuck_timeout,0,0,0,0,0,0,6.723484848484848,0.13081180811808346,0.0,0.0,1076,7
2026-03-28T20:34:37.678319,14,6.098476409912109,367,-11.299999999999935,55,55,False,stuck_timeout,0,0,0,0,0,0,1.7361111111111112,-0.030790190735694646,0.0,0.0,364,2
2026-03-28T20:34:46.324941,15,7.8420538902282715,469,-24.100000000000037,52,52,False,stuck_timeout,0,0,0,0,0,0,1.6414141414141417,-0.05138592750533057,0.0,0.0,465,3
2026-03-28T20:34:56.794416,16,9.61920952796936,575,147.45000000000212,208,208,False,stuck_timeout,0,0,0,0,0,0,6.565656565656567,0.25643478260869934,0.0,0.0,570,4
2026-03-28T20:35:02.507801,17,5.010586738586426,302,-23.200000000000056,40,40,False,stuck_timeout,0,0,0,0,0,0,1.2626262626262625,-0.07682119205298032,0.0,0.0,299,2
2026-03-28T20:35:11.294485,18,8.002209424972534,478,7.09999999999995,75,75,False,stuck_timeout,0,0,0,0,0,0,2.367424242424242,0.014853556485355544,0.0,0.0,473,4
2026-03-28T20:35:20.529928,19,8.403053283691406,504,-14.09999999999994,58,58,False,stuck_timeout,0,0,0,0,0,0,1.8308080808080809,-0.027976190476190356,0.0,0.0,499,4
2026-03-28T20:35:37.354662,20,15.818657398223877,948,66.05000000000075,158,158,False,stuck_timeout,0,0,0,0,0,0,4.987373737373738,0.06967299578059151,0.0,0.0,938,9
2026-03-28T20:35:48.215108,21,9.852713823318481,593,12.349999999999733,98,98,False,stuck_timeout,0,0,0,0,0,0,3.0934343434343434,0.020826306913996177,0.0,0.0,586,6
2026-03-28T20:36:01.193979,22,12.037755012512207,719,91.45000000000066,160,160,False,stuck_timeout,0,0,0,0,0,0,5.05050505050505,0.12719054242002872,0.0,0.0,711,7
2026-03-28T20:36:06.959505,23,5.059031009674072,302,-26.550000000000054,40,40,False,stuck_timeout,0,0,0,0,0,0,1.2626262626262625,-0.08791390728476839,0.0,0.0,298,3
2026-03-28T20:36:37.545875,24,29.05541682243347,1738,301.3500000000001,415,415,False,stuck_timeout,0,0,0,0,0,0,13.099747474747476,0.17338895281933261,0.0,0.0,1717,20
2026-03-28T20:36:46.452834,25,8.087109327316284,481,5.199999999999885,71,71,False,stuck_timeout,0,0,0,0,0,0,2.241161616161616,0.01081081081081057,0.0,0.0,475,5
2026-03-28T20:37:01.925215,26,14.51235818862915,869,225.1000000000035,298,298,False,stuck_timeout,0,0,0,0,0,0,9.406565656565656,0.25903337169160356,0.0,0.0,857,11
2026-03-28T20:37:07.763679,27,5.136406898498535,302,-26.35000000000007,40,40,False,stuck_timeout,0,0,0,0,0,0,1.2626262626262625,-0.08725165562913931,0.0,0.0,297,4
2026-03-28T20:37:21.190055,28,12.427534103393555,746,31.449999999999527,116,116,False,stuck_timeout,0,0,0,0,0,0,3.6616161616161618,0.0421581769436991,0.0,0.0,735,10
2026-03-28T20:37:29.895172,29,7.876682281494141,468,-10.149999999999979,59,59,False,stuck_timeout,0,0,0,0,0,0,1.8623737373737372,-0.021688034188034142,0.0,0.0,461,6
2026-03-28T20:37:35.644516,30,5.016331911087036,302,-26.100000000000072,40,40,False,stuck_timeout,0,0,0,0,0,0,1.2626262626262625,-0.0864238410596029,0.0,0.0,297,4
2026-03-28T20:37:53.340212,31,16.73684597015381,1002,257.6999999999975,330,330,False,stuck_timeout,0,0,0,0,0,0,10.416666666666668,0.25718562874251244,0.0,0.0,986,15
2026-03-28T20:38:02.666479,32,8.4996817111969,511,-28.850000000000048,48,48,False,stuck_timeout,0,0,0,0,0,0,1.5151515151515151,-0.05645792563600792,0.0,0.0,502,8
2026-03-28T20:38:09.326587,33,5.852621555328369,350,-25.19999999999999,41,41,False,stuck_timeout,0,0,0,0,0,0,1.2941919191919191,-0.07199999999999997,0.0,0.0,344,5
2026-03-28T20:38:16.848984,34,6.766961097717285,403,-23.600000000000037,40,40,False,stuck_timeout,0,0,0,0,0,0,1.2626262626262625,-0.058560794044665104,0.0,0.0,396,6
2026-03-28T20:38:22.275099,35,4.674577713012695,278,235.65000000000066,268,268,False,death,0,0,0,0,0,0,8.45959595959596,0.8476618705035995,0.0,0.0,273,4
2026-03-28T20:38:32.177802,36,9.075644731521606,543,2.5999999999999166,68,68,False,stuck_timeout,0,0,0,0,0,0,2.146464646464646,0.0047882136279924796,0.0,0.0,533,9
2026-03-28T20:38:44.202763,37,11.145158052444458,664,-16.349999999999913,69,69,False,stuck_timeout,0,0,0,0,0,0,2.178030303030303,-0.024623493975903483,0.0,0.0,651,12
2026-03-28T20:38:52.482288,38,7.4243268966674805,445,-22.30000000000001,48,48,False,stuck_timeout,0,0,0,0,0,0,1.5151515151515151,-0.05011235955056182,0.0,0.0,436,8
2026-03-28T20:39:04.737300,39,11.388469934463501,679,3.6999999999999718,71,71,False,stuck_timeout,0,0,0,0,0,0,2.241161616161616,0.005449189985272418,0.0,0.0,665,13
2026-03-28T20:39:10.615189,40,5.1326189041137695,302,-26.550000000000047,40,40,False,stuck_timeout,0,0,0,0,0,0,1.2626262626262625,-0.08791390728476836,0.0,0.0,296,5
2026-03-28T20:39:16.396441,41,4.999702453613281,302,-24.750000000000064,40,40,False,stuck_timeout,0,0,0,0,0,0,1.2626262626262625,-0.08195364238410617,0.0,0.0,295,6
2026-03-28T20:39:29.120256,42,11.69787859916687,702,193.9000000000025,254,254,False,stuck_timeout,0,0,0,0,0,0,8.017676767676768,0.27621082621082976,0.0,0.0,687,14
2026-03-28T20:39:35.300828,43,5.414694309234619,326,-23.550000000000068,42,42,False,stuck_timeout,0,0,0,0,0,0,1.3257575757575757,-0.07223926380368119,0.0,0.0,319,6
2026-03-28T20:39:44.506134,44,8.376776218414307,497,46.64999999999978,115,115,False,stuck_timeout,0,0,0,0,0,0,3.6300505050505047,0.09386317907444623,0.0,0.0,486,10
2026-03-28T20:39:57.667864,45,12.24727487564087,733,24.64999999999958,104,104,False,stuck_timeout,0,0,0,0,0,0,3.2828282828282833,0.03362892223738005,0.0,0.0,716,16
2026-03-28T20:40:08.695080,46,10.064487934112549,605,-6.89999999999999,71,71,False,stuck_timeout,0,0,0,0,0,0,2.241161616161616,-0.011404958677685933,0.0,0.0,591,13
2026-03-28T20:40:20.615027,47,10.99811053276062,657,67.45000000000093,144,144,False,stuck_timeout,0,0,0,0,0,0,4.545454545454546,0.10266362252663763,0.0,0.0,641,15
2026-03-28T20:40:28.904636,48,7.463951110839844,448,-9.39999999999995,55,55,False,stuck_timeout,0,0,0,0,0,0,1.7361111111111112,-0.020982142857142748,0.0,0.0,437,10
2026-03-28T20:40:43.222159,49,13.351885795593262,801,77.95000000000066,152,152,False,stuck_timeout,0,0,0,0,0,0,4.797979797979798,0.09731585518102454,0.0,0.0,781,19
2026-03-28T20:40:54.608778,50,10.427836894989014,627,42.449999999999584,106,106,False,stuck_timeout,0,0,0,0,0,0,3.345959595959596,0.06770334928229599,0.0,0.0,611,15
2026-03-28T20:41:14.515628,51,16.82219934463501,999,53.95000000000132,141,141,False,stuck_timeout,0,0,0,0,0,0,4.450757575757576,0.054004004004005325,10.162130355834961,10.162130355834961,974,24
2026-03-28T20:41:23.670987,52,7.5242860317230225,453,196.00000000000088,235,235,False,death,0,0,0,0,0,0,7.417929292929292,0.4326710816777061,9.634647369384766,9.634647369384766,441,11
2026-03-28T20:41:29.744654,53,5.108129262924194,302,-25.05000000000009,40,40,False,stuck_timeout,0,0,0,0,0,0,1.2626262626262625,-0.08294701986754996,9.624202728271484,9.624202728271484,294,7
