timestamp,episode,step,frame_id,sync_delay_ms,desync_detected,recovery_time_ms,frame_drops,buffer_size,lua_timestamp,python_timestamp,clock_drift_ms
2026-03-19T19:23:54.537053,1,0,28,5.200862884521484,False,0.0,0,1,1773966234537,1773966234537,0
2026-03-19T19:24:00.175422,2,0,29,3.0622482299804688,False,0.0,0,1,1773966240175,1773966240175,0
2026-03-19T19:24:05.717013,3,0,28,3.9398670196533203,False,0.0,0,1,1773966245717,1773966245717,0
2026-03-19T19:24:11.279737,4,0,27,2.4271011352539062,False,0.0,0,1,1773966251279,1773966251279,0
2026-03-19T19:24:16.797629,5,0,27,2.9001235961914062,False,0.0,0,1,1773966256797,1773966256797,0
2026-03-19T19:24:22.422681,6,0,28,2.5300979614257812,False,0.0,0,1,1773966262422,1773966262422,0
2026-03-19T19:24:28.044639,7,0,28,2.2957324981689453,False,0.0,0,1,1773966268044,1773966268044,0
2026-03-19T19:24:33.590233,8,0,28,2.8526782989501953,False,0.0,0,1,1773966273590,1773966273590,0
2026-03-19T19:24:39.176427,9,0,27,1.9137859344482422,False,0.0,0,1,1773966279176,1773966279176,0
2026-03-19T19:24:44.717513,10,0,27,1.821279525756836,False,0.0,0,1,1773966284717,1773966284717,0
2026-03-19T19:24:50.357845,11,0,27,2.5496482849121094,False,0.0,0,1,1773966290357,1773966290357,0
2026-03-19T19:24:55.987754,12,0,28,3.1270980834960938,False,0.0,0,1,1773966295987,1773966295987,0
2026-03-19T19:25:01.576417,13,0,27,1.9109249114990234,False,0.0,0,1,1773966301576,1773966301576,0
2026-03-19T19:25:07.198345,14,0,28,2.0999908447265625,False,0.0,0,1,1773966307198,1773966307198,0
2026-03-19T19:25:12.736795,15,0,28,2.422332763671875,False,0.0,0,1,1773966312736,1773966312736,0
2026-03-19T19:25:18.294958,16,0,27,2.514362335205078,False,0.0,0,1,1773966318294,1773966318294,0
2026-03-19T19:25:23.867852,17,0,28,1.909017562866211,False,0.0,0,1,1773966323867,1773966323867,0
2026-03-19T19:25:29.492032,18,0,27,2.2156238555908203,False,0.0,0,1,1773966329492,1773966329492,0
2026-03-19T19:25:35.016841,19,0,27,2.4805068969726562,False,0.0,0,1,1773966335016,1773966335016,0
2026-03-19T19:25:40.584971,20,0,26,2.7620792388916016,False,0.0,0,1,1773966340584,1773966340584,0
2026-03-19T19:25:46.147298,21,0,27,1.8658638000488281,False,0.0,0,1,1773966346147,1773966346147,0
2026-03-19T19:25:51.705169,22,0,27,2.1309852600097656,False,0.0,0,1,1773966351705,1773966351705,0
2026-03-19T19:25:57.313655,23,0,27,2.4814605712890625,False,0.0,0,1,1773966357313,1773966357313,0
2026-03-19T19:26:02.904130,24,0,27,2.4957656860351562,False,0.0,0,1,1773966362904,1773966362904,0
2026-03-19T19:26:08.444414,25,0,28,1.5957355499267578,False,0.0,0,1,1773966368444,1773966368444,0
2026-03-19T19:26:14.017781,26,0,27,2.3200511932373047,False,0.0,0,1,1773966374017,1773966374017,0
2026-03-19T19:26:19.558904,27,0,28,1.821279525756836,False,0.0,0,1,1773966379558,1773966379558,0
2026-03-19T19:26:25.085679,28,0,27,1.8391609191894531,False,0.0,0,1,1773966385085,1773966385085,0
2026-03-19T19:26:30.639769,29,0,27,2.0742416381835938,False,0.0,0,1,1773966390639,1773966390639,0
2026-03-19T19:26:36.163804,30,0,27,1.989126205444336,False,0.0,0,1,1773966396163,1773966396163,0
2026-03-19T19:26:41.705574,31,0,27,2.0825862884521484,False,0.0,0,1,1773966401705,1773966401705,0
2026-03-19T19:26:47.213499,32,0,27,2.6090145111083984,False,0.0,0,1,1773966407213,1773966407213,0
2026-03-19T19:26:52.852780,33,0,28,2.207517623901367,False,0.0,0,1,1773966412852,1773966412852,0
2026-03-19T19:26:58.464506,34,0,28,1.934051513671875,False,0.0,0,1,1773966418464,1773966418464,0
2026-03-19T19:27:04.001344,35,0,27,1.956939697265625,False,0.0,0,1,1773966424001,1773966424001,0
2026-03-19T19:27:09.608496,36,0,28,2.120494842529297,False,0.0,0,1,1773966429608,1773966429608,0
2026-03-19T19:27:15.222421,37,0,27,2.1209716796875,False,0.0,0,1,1773966435222,1773966435222,0
2026-03-19T19:27:20.860962,38,0,27,2.6466846466064453,False,0.0,0,1,1773966440860,1773966440860,0
2026-03-19T19:27:26.465511,39,0,27,2.5916099548339844,False,0.0,0,1,1773966446465,1773966446465,0
2026-03-19T19:27:32.043547,40,0,28,2.522706985473633,False,0.0,0,1,1773966452043,1773966452043,0
2026-03-19T19:27:37.595315,41,0,27,1.9326210021972656,False,0.0,0,1,1773966457595,1773966457595,0
2026-03-19T19:27:43.127153,42,0,27,1.9977092742919922,False,0.0,0,1,1773966463127,1773966463127,0
2026-03-19T19:27:48.730179,43,0,26,2.885103225708008,False,0.0,0,1,1773966468730,1773966468730,0
2026-03-19T19:27:54.368200,44,0,26,2.4750232696533203,False,0.0,0,1,1773966474368,1773966474368,0
2026-03-19T19:27:59.966520,45,0,26,2.719402313232422,False,0.0,0,1,1773966479966,1773966479966,0
2026-03-19T19:28:05.500274,46,0,27,2.6750564575195312,False,0.0,0,1,1773966485500,1773966485500,0
2026-03-19T19:28:11.072623,47,0,27,2.1028518676757812,False,0.0,0,1,1773966491072,1773966491072,0
2026-03-19T19:28:16.664735,48,0,27,2.1190643310546875,False,0.0,0,1,1773966496664,1773966496664,0
2026-03-19T19:28:22.207877,49,0,26,2.084493637084961,False,0.0,0,1,1773966502207,1773966502207,0
2026-03-19T19:28:27.798716,50,0,27,2.063274383544922,False,0.0,0,1,1773966507798,1773966507798,0
2026-03-19T19:28:34.960459,51,0,27,1627.3906230926514,False,0.0,0,1,1773966514960,1773966514960,0
2026-03-19T19:28:39.609328,52,0,27,29.308795928955078,False,0.0,0,1,1773966519609,1773966519609,0
2026-03-19T19:28:45.273310,53,0,27,25.063276290893555,False,0.0,0,1,1773966525273,1773966525273,0
2026-03-19T19:28:51.002211,54,0,27,24.07097816467285,False,0.0,0,1,1773966531002,1773966531002,0
