timestamp,episode,step,frame_id,sync_delay_ms,desync_detected,recovery_time_ms,frame_drops,buffer_size,lua_timestamp,python_timestamp,clock_drift_ms
2026-03-28T20:32:09.013687,1,0,28,2.9418468475341797,False,0.0,0,1,1774747929013,1774747929013,0
2026-03-28T20:32:15.702055,1,100,428,2.4187564849853516,False,0.0,0,1,1774747935702,1774747935702,0
2026-03-28T20:32:22.361877,1,200,828,1.5416145324707031,False,0.0,0,1,1774747942361,1774747942361,0
2026-03-28T20:32:29.847100,2,0,28,2.228975296020508,False,0.0,0,1,1774747949847,1774747949847,0
2026-03-28T20:32:35.885485,3,0,27,2.634763717651367,False,0.0,0,1,1774747955885,1774747955885,0
2026-03-28T20:32:42.539673,3,100,427,2.302885055541992,False,0.0,0,1,1774747962539,1774747962539,0
2026-03-28T20:32:47.650250,4,0,28,2.874612808227539,False,0.0,0,1,1774747967650,1774747967650,0
2026-03-28T20:32:53.423265,5,0,28,3.152132034301758,False,0.0,0,1,1774747973423,1774747973423,0
2026-03-28T20:32:59.150477,6,0,28,5.563259124755859,False,0.0,0,1,1774747979150,1774747979150,0
2026-03-28T20:33:05.803081,6,100,428,2.6216506958007812,False,0.0,0,1,1774747985803,1774747985803,0
2026-03-28T20:33:07.649092,7,0,28,3.011465072631836,False,0.0,0,1,1774747987649,1774747987649,0
2026-03-28T20:33:14.304330,7,100,428,2.6979446411132812,False,0.0,0,1,1774747994304,1774747994304,0
2026-03-28T20:33:20.959978,7,200,828,2.7892589569091797,False,0.0,0,1,1774748000959,1774748000959,0
2026-03-28T20:33:24.413069,8,0,28,5.516767501831055,False,0.0,0,1,1774748004413,1774748004413,0
2026-03-28T20:33:31.063587,8,100,428,3.014802932739258,False,0.0,0,1,1774748011063,1774748011063,0
2026-03-28T20:33:35.803885,9,0,27,4.107475280761719,False,0.0,0,1,1774748015803,1774748015803,0
2026-03-28T20:33:42.458840,9,100,427,2.710580825805664,False,0.0,0,1,1774748022458,1774748022458,0
2026-03-28T20:33:45.613575,10,0,28,5.396127700805664,False,0.0,0,1,1774748025613,1774748025613,0
2026-03-28T20:33:53.075206,11,0,27,3.893136978149414,False,0.0,0,1,1774748033075,1774748033075,0
2026-03-28T20:33:59.916303,12,0,27,3.187417984008789,False,0.0,0,1,1774748039916,1774748039916,0
2026-03-28T20:34:06.567887,12,100,427,3.119230270385742,False,0.0,0,1,1774748046567,1774748046567,0
2026-03-28T20:34:12.160533,13,0,28,2.966165542602539,False,0.0,0,1,1774748052160,1774748052160,0
2026-03-28T20:34:18.815151,13,100,428,3.1936168670654297,False,0.0,0,1,1774748058815,1774748058815,0
2026-03-28T20:34:25.472693,13,200,828,5.145549774169922,False,0.0,0,1,1774748065472,1774748065472,0
2026-03-28T20:34:31.359887,14,0,27,2.3031234741210938,False,0.0,0,1,1774748071359,1774748071359,0
2026-03-28T20:34:38.251116,15,0,27,3.3876895904541016,False,0.0,0,1,1774748078251,1774748078251,0
2026-03-28T20:34:44.904573,15,100,427,3.4096240997314453,False,0.0,0,1,1774748084904,1774748084904,0
2026-03-28T20:34:46.889756,16,0,28,4.704713821411133,False,0.0,0,1,1774748086889,1774748086889,0
2026-03-28T20:34:53.555685,16,100,428,2.1648406982421875,False,0.0,0,1,1774748093555,1774748093555,0
2026-03-28T20:34:57.354039,17,0,27,1.9800662994384766,False,0.0,0,1,1774748097354,1774748097354,0
2026-03-28T20:35:03.076916,18,0,28,2.4776458740234375,False,0.0,0,1,1774748103076,1774748103076,0
2026-03-28T20:35:09.733400,18,100,428,3.910541534423828,False,0.0,0,1,1774748109733,1774748109733,0
2026-03-28T20:35:11.862251,19,0,27,2.6688575744628906,False,0.0,0,1,1774748111862,1774748111862,0
2026-03-28T20:35:18.534161,19,100,427,3.217458724975586,False,0.0,0,1,1774748118534,1774748118534,0
