timestamp,episode,step,fps,memory_usage_mb,gpu_memory_mb,gpu_utilization_percent,cpu_percent,network_inference_ms,frame_processing_ms,websocket_latency_ms,disk_io_mb_per_sec,temperature_gpu_celsius,power_draw_watts
2026-03-15T23:29:03.485593,1,100,60.0,845.8984375,5646.0,21.0,0.0,0.0,0.0,0.0,84072.7822265625,27.0,0.0
2026-03-15T23:29:10.194724,1,200,60.0,845.9296875,5646.0,23.0,17.5,0.0,0.0,0.0,84073.5126953125,27.0,0.0
2026-03-15T23:29:16.861414,1,300,60.0,845.89453125,5640.0,23.0,14.5,0.0,0.0,0.0,84074.5205078125,27.0,0.0
2026-03-15T23:29:23.529848,1,400,60.0,845.92578125,5640.0,23.0,16.6,0.0,0.0,0.0,84075.2587890625,27.0,0.0
2026-03-15T23:30:00.911936,2,500,60.0,846.02734375,5640.0,23.0,17.6,0.0,0.0,0.0,84107.3173828125,27.0,0.0
2026-03-15T23:30:07.873317,2,600,60.0,846.05078125,5640.0,20.0,17.3,0.0,0.0,0.0,84108.1806640625,27.0,0.0
2026-03-15T23:30:14.904659,2,700,60.0,846.06640625,5641.0,23.0,16.9,0.0,0.0,0.0,84108.9267578125,27.0,0.0
2026-03-15T23:30:21.845218,2,800,60.0,846.125,5641.0,24.0,18.2,0.0,0.0,0.0,84109.7705078125,27.0,0.0
2026-03-15T23:30:28.823326,2,900,60.0,846.140625,5641.0,26.0,16.4,0.0,0.0,0.0,84110.7431640625,27.0,0.0
2026-03-15T23:30:35.591052,2,1000,60.0,846.14453125,5638.0,24.0,15.9,0.0,0.0,0.0,84111.7314453125,27.0,0.0
2026-03-15T23:30:42.420975,2,1100,60.0,846.16796875,5638.0,22.0,16.7,0.0,0.0,0.0,84112.6337890625,27.0,0.0
2026-03-15T23:30:49.211597,2,1200,60.0,846.18359375,5638.0,23.0,15.2,0.0,0.0,0.0,84113.2822265625,27.0,0.0
2026-03-15T23:30:56.140023,2,1300,60.0,846.203125,5689.0,4.0,16.0,0.0,0.0,0.0,84114.2041015625,27.0,0.0
2026-03-15T23:31:02.840442,2,1400,60.0,846.22265625,5693.0,19.0,10.5,0.0,0.0,0.0,84115.0361328125,27.0,0.0
